chrom	gene	start	end
U00096	b2821	2955996	2958884
U00096	b2822	2959060	2962428
U00096	b2823	2962441	2962764
U00096	b2824	2962749	2963156
U00096	b2825	2963153	2963716
U00096	b2826	2963707	2964177
U00096	b2827	2964361	2965155
U00096	b2828	2965162	2966037
U00096	b2829	2966188	2968434
U00096	b2830	2968447	2968977
U00096	b4610	2969330	2969476
U00096	b2831	2969662	2970351
U00096	b2832	2970420	2971133
U00096	b2833	2971271	2971489
U00096	b2834	2971597	2972637
U00096	b2835	2972669	2973862
U00096	b2836	2973855	2976014
U00096	b2837	2976599	2977630
U00096	b2838	2977637	2978899
U00096	b2839	2979021	2979956
U00096	b2840	2979943	2980635
U00096	b2841	2980764	2982182
U00096	b2842	2982497	2983258
U00096	b2843	2983288	2984124
U00096	b2844	2984411	2985592
U00096	b2845	2985847	2987076
U00096	b2846	2987536	2988168
U00096	b2847	2988502	2989311
U00096	b2848	2989304	2989786
U00096	b4683	2989819	2989899
U00096	b2849	2989935	2990360
U00096	b2851	2991268	2991759
U00096	b2852	2992094	2993470
U00096	b2853	2993638	2993856
U00096	b2860	2996372	2997277
U00096	b2861	2997235	2997600
U00096	b2863	2998034	2998828
U00096	b2865	2999136	2999891
U00096	b2866	3000345	3002603
U00096	b2867	3002614	3003492
U00096	b2868	3003489	3003968
U00096	b2869	3004008	3005786
U00096	b2870	3006262	3007452
U00096	b2871	3007510	3008706
U00096	b2872	3008764	3009975
U00096	b2873	3010028	3011413
U00096	b2874	3011461	3012393
U00096	b2875	3012614	3014239
U00096	b2876	3014287	3015057
U00096	b2877	3015160	3015738
U00096	b2878	3016060	3019158
U00096	b2879	3019161	3020489
U00096	b2880	3020540	3021319
U00096	b2881	3021316	3024186
U00096	b2882	3024351	3025751
U00096	b2883	3025766	3027085
U00096	b4464	3027121	3028488
U00096	b2886	3028524	3029012
U00096	b2887	3029012	3030931
U00096	b2888	3031367	3032815
U00096	b4684	3032817	3032942
U00096	b4753	3032939	3033010
U00096	b2889	3033065	3033613
U00096	b2890	3033657	3035174
U00096	b2891	3035184	3036282
U00096	b2892	3036373	3038106
U00096	b2893	3038112	3038822
U00096	b2894	3038847	3039743
U00096	b2895	3039855	3040376
U00096	b2896	3040416	3040823
U00096	b2897	3040804	3041070
U00096	b2898	3041313	3042293
U00096	b2899	3042489	3043148
U00096	b2900	3043312	3043623
U00096	b2901	3043662	3045101
U00096	b2902	3045158	3045901
U00096	b2903	3046168	3049041
U00096	b2904	3049160	3049549
U00096	b2905	3049573	3050667
U00096	b4754	3050958	3051041
U00096	b2906	3051115	3052317
U00096	b2907	3052340	3053518
U00096	b2908	3053515	3054840
U00096	b2909	3054866	3055444
U00096	b2910	3055612	3055941
U00096	b2912	3056241	3056789
U00096	b4665	3056890	3056949
U00096	b2913	3057178	3058410
U00096	b2914	3058666	3059325
U00096	b2916	3059753	3060646
U00096	b2917	3060850	3062994
U00096	b2918	3062987	3063982
U00096	b2919	3063993	3064778
U00096	b2920	3064802	3066280
U00096	b2921	3066277	3067173
U00096	b2922	3067340	3068080
U00096	b2923	3068173	3068808
U00096	b2924	3068947	3069807
U00096	b2925	3070165	3071244
U00096	b2926	3071459	3072622
U00096	b2927	3072672	3073691
U00096	b2928	3073976	3074689
U00096	b2929	3074686	3075195
U00096	b2930	3075217	3076182
U00096	b4465	3076179	3077456
U00096	b2933	3077471	3078859
U00096	b2934	3078887	3079330
U00096	b2935	3079644	3081635
U00096	b2936	3081913	3082671
U00096	b2937	3082877	3083797
U00096	b2938	3083935	3085911
U00096	b2939	3085920	3086051
U00096	b2940	3086187	3086402
U00096	b2941	3086399	3086650
U00096	b2942	3086706	3087860
U00096	b2943	3088284	3089678
U00096	b2944	3089755	3090252
U00096	b2945	3090347	3091054
U00096	b2946	3091134	3091865
U00096	b2947	3091878	3092828
U00096	b2948	3092937	3093500
U00096	b2949	3093500	3093916
U00096	b2950	3094100	3095080
U00096	b2951	3095098	3095802
U00096	b2952	3095820	3096386
U00096	b2953	3096383	3096673
U00096	b2954	3096681	3097274
U00096	b2955	3097267	3098403
U00096	b2956	3098558	3099565
U00096	b2957	3099682	3100728
U00096	b2958	3100904	3101623
U00096	b2959	3101807	3102133
U00096	b2960	3102133	3102852
U00096	b2961	3103013	3104065
U00096	b2962	3104093	3104368
U00096	b2963	3104433	3105512
U00096	b2964	3105714	3106970
U00096	b2965	3107020	3109155
U00096	b2966	3109553	3110260
U00096	b2968	3110590	3111126
U00096	b2971	3113067	3113477
U00096	b2972	3113543	3114352
U00096	b4466	3114550	3119112
U00096	b2975	3119597	3121279
U00096	b2976	3121634	3123805
U00096	b2977	3123827	3124231
U00096	b4467	3124236	3125459
U00096	b4468	3125470	3126522
U00096	b2979	3126522	3128021
U00096	b2980	3128272	3129036
U00096	b2981	3129043	3130215
U00096	b2982	3130178	3131194
U00096	b2983	3131341	3132408
U00096	b2984	3132454	3133212
U00096	b2985	3133244	3133957
U00096	b2986	3134131	3134823
U00096	b2987	3134872	3136371
U00096	b2988	3136663	3138522
U00096	b2989	3138727	3139593
U00096	b2990	3139716	3139964
U00096	b2991	3139977	3140318
U00096	b2992	3140311	3140799
U00096	b2993	3140792	3141286
U00096	b2994	3141286	3142989
U00096	b2995	3142986	3144164
U00096	b2996	3144154	3145140
U00096	b2997	3145143	3146261
U00096	b2998	3146450	3146737
U00096	b4755	3147597	3147740
U00096	b3001	3147897	3148937
U00096	b3002	3148977	3149471
U00096	b3003	3149662	3150546
U00096	b3005	3150818	3151243
U00096	b3006	3151250	3151984
U00096	b3008	3152236	3153423
U00096	b3009	3153563	3154222
U00096	b3010	3154262	3155218
U00096	b3011	3155355	3156518
U00096	b3012	3156623	3157450
U00096	b3013	3157650	3158576
U00096	b3014	3158627	3158884
U00096	b4469	3158927	3161146
U00096	b3017	3161257	3162669
U00096	b3018	3162744	3163481
U00096	b3019	3163715	3165973
U00096	b3020	3166111	3167718
U00096	b3021	3167851	3168246
U00096	b3022	3168248	3168544
U00096	b3023	3168749	3169231
U00096	b3024	3169284	3169676
U00096	b3025	3169828	3170487
U00096	b3026	3170484	3171833
U00096	b3027	3171879	3172211
U00096	b3028	3172530	3173111
U00096	b3029	3173142	3173456
U00096	b3030	3173504	3175396
U00096	b3031	3175425	3176006
U00096	b3032	3176006	3176833
U00096	b3033	3176858	3177280
U00096	b3034	3177281	3177910
U00096	b3035	3178115	3179596
U00096	b3036	3179596	3179856
U00096	b3037	3179744	3180415
U00096	b3038	3180421	3181581
U00096	b3039	3181619	3182434
U00096	b3040	3182550	3183323
U00096	b4756	3183381	3183551
U00096	b3041	3183813	3184466
U00096	b3042	3184840	3185130
U00096	b3043	3185414	3185965
U00096	b3044	3186187	3186552
U00096	b3045	3186510	3187415
U00096	b3047	3189881	3190630
U00096	b3048	3190632	3191696
U00096	b3049	3191739	3191939
U00096	b3050	3192208	3192837
U00096	b3051	3192864	3194525
U00096	b4664	3194766	3194825
U00096	b4666	3195141	3195200
U00096	b3052	3195320	3196753
U00096	b3053	3196801	3199641
U00096	b3054	3199664	3200965
U00096	b3055	3201207	3201827
U00096	b3056	3201891	3203129
U00096	b3057	3203310	3204131
U00096	b3058	3204221	3204589
U00096	b3059	3204694	3205311
U00096	b3060	3205324	3206256
U00096	b3061	3206463	3207374
U00096	b3062	3207371	3207976
U00096	b3063	3208024	3209487
U00096	b3064	3209530	3210543
U00096	b3065	3210781	3210996
U00096	b3066	3211107	3212852
U00096	b3067	3213047	3214888
U00096	b3068	3214967	3215473
U00096	b3070	3215727	3216491
U00096	b3071	3216779	3217402
U00096	b3072	3217556	3219076
U00096	b3073	3219494	3220873
U00096	b3074	3220915	3221247
U00096	b3075	3221466	3222449
U00096	b3076	3222633	3225725
U00096	b3077	3225722	3226171
U00096	b3078	3226234	3227667
U00096	b3079	3227801	3228871
U00096	b3080	3228888	3231239
U00096	b3081	3231665	3233683
U00096	b3082	3233728	3234144
U00096	b3083	3234141	3234455
U00096	b3084	3234739	3235875
U00096	b3085	3235960	3236463
U00096	b3086	3236540	3237232
U00096	b3087	3237311	3238297
U00096	b3088	3238580	3239545
U00096	b3089	3239944	3241188
U00096	b3090	3241193	3241744
U00096	b3091	3241827	3243314
U00096	b3092	3243329	3244741
U00096	b3093	3245224	3246522
U00096	b3094	3246652	3247428
U00096	b3095	3247773	3248435
U00096	b3096	3248439	3248822
U00096	b3097	3248969	3249337
U00096	b3098	3249375	3249680
U00096	b3099	3249683	3250087
U00096	b3100	3250077	3250376
U00096	b3101	3250562	3250954
U00096	b3102	3251024	3252010
U00096	b3103	3252304	3252669
U00096	b3104	3252911	3253267
U00096	b3105	3253318	3254214
U00096	b3106	3254319	3255020
U00096	b3107	3255043	3255207
U00096	b4470	3255341	3256651
U00096	b3110	3256679	3258010
U00096	b4471	3258285	3259649
U00096	b3113	3259721	3260110
U00096	b3114	3260124	3262418
U00096	b3115	3262452	3263660
U00096	b3116	3263686	3265017
U00096	b3117	3265039	3266028
U00096	b3118	3266127	3267065
U00096	b3119	3267380	3267598
U00096	b3120	3267854	3268393
U00096	b3121	3268415	3269602
U00096	b3124	3270625	3271770
U00096	b3125	3271867	3272751
U00096	b3126	3272787	3273557
U00096	b3127	3273573	3274907
U00096	b3128	3275282	3276853
U00096	b3129	3277002	3277337
U00096	b3130	3277337	3277801
U00096	b3131	3277856	3278665
U00096	b3132	3278914	3280194
U00096	b3133	3280217	3280690
U00096	b3136	3281976	3283130
U00096	b3137	3283143	3284003
U00096	b3138	3284170	3284646
U00096	b3139	3284685	3285488
U00096	b3140	3285478	3286269
U00096	b3141	3286270	3287025
U00096	b3142	3287426	3288010
U00096	b3143	3288090	3288785
U00096	b3144	3288814	3291330
U00096	b3145	3291341	3292432
U00096	b3146	3292475	3293335
U00096	b3147	3293400	3295436
U00096	b3148	3295394	3295789
U00096	b3149	3295809	3296399
U00096	b3150	3296409	3296984
U00096	b3151	3297098	3298138
U00096	b3152	3298211	3298846
U00096	b3153	3298974	3299492
U00096	b3154	3299472	3299915
U00096	b3155	3299966	3300268
U00096	b3156	3300255	3300758
U00096	b3157	3300752	3301276
U00096	b3158	3301485	3302480
U00096	b3159	3302489	3303367
U00096	b3160	3303448	3304455
U00096	b3161	3304573	3305817
U00096	b3162	3305971	3307860
U00096	b4685	3307853	3307933
U00096	b3163	3308040	3308924
U00096	b3164	3309033	3311168
U00096	b3165	3311415	3311684
U00096	b3166	3311833	3312777
U00096	b3167	3312777	3313178
U00096	b3168	3313342	3316014
U00096	b3169	3316039	3317526
U00096	b3170	3317554	3318006
U00096	b3172	3318637	3319980
U00096	b3173	3319988	3321613
U00096	b3175	3322173	3322505
U00096	b3176	3322733	3324070
U00096	b3177	3324063	3324911
U00096	b3178	3325001	3326935
U00096	b3179	3327035	3327664
U00096	b3180	3327790	3328083
U00096	b3181	3328239	3328715
U00096	b3182	3328963	3330396
U00096	b3183	3330582	3331754
U00096	b3184	3331770	3332735
U00096	b3185	3332862	3333119
U00096	b3186	3333140	3333451
U00096	b3187	3333710	3334681
U00096	b3188	3334909	3335187
U00096	b3189	3335235	3336494
U00096	b3190	3336549	3336803
U00096	b3191	3336963	3337256
U00096	b3192	3337256	3337891
U00096	b3193	3337910	3338461
U00096	b3194	3338466	3339248
U00096	b3195	3339256	3340065
U00096	b3196	3340275	3341252
U00096	b3197	3341266	3342252
U00096	b3198	3342273	3342839
U00096	b3199	3342836	3343411
U00096	b3200	3343380	3343937
U00096	b3201	3343944	3344669
U00096	b3202	3344717	3346150
U00096	b3203	3346173	3346460
U00096	b3204	3346578	3347069
U00096	b3205	3347115	3347969
U00096	b3206	3347966	3348238
U00096	b3207	3348452	3349084
U00096	b3208	3349081	3349809
U00096	b3209	3349806	3350459
U00096	b3210	3350689	3353025
U00096	b3211	3353121	3354050
U00096	b3212	3354725	3359185
U00096	b3213	3359198	3360616
U00096	b3214	3361176	3361940
U00096	b3215	3362112	3362786
U00096	b3216	3362807	3365188
U00096	b3218	3365702	3366718
U00096	b3219	3366926	3367642
U00096	b3220	3367827	3368954
U00096	b3221	3369014	3369478
U00096	b3222	3369475	3370350
U00096	b3223	3370347	3371036
U00096	b3224	3371084	3372574
U00096	b3225	3372683	3373576
U00096	b3226	3373698	3374489
U00096	b3227	3374869	3376236
U00096	b3228	3376279	3376776
U00096	b3229	3376782	3377420
U00096	b3230	3377815	3378207
U00096	b3231	3378223	3378651
U00096	b3232	3378870	3379997
U00096	b3233	3380191	3380589
U00096	b3234	3380743	3382110
U00096	b3235	3382200	3383267
U00096	b3236	3383330	3384268
U00096	b3237	3384703	3385173
U00096	b3238	3385538	3385801
U00096	b3239	3385857	3386129
U00096	b3240	3386221	3388188
U00096	b3241	3388194	3389126
U00096	b3242	3389134	3389337
U00096	b3243	3389520	3390449
U00096	b3244	3390583	3392028
U00096	b4472	3392458	3396258
U00096	b3247	3396326	3397795
U00096	b3248	3397785	3398378
U00096	b3249	3398387	3398875
U00096	b3250	3398875	3399978
U00096	b3251	3400044	3401087
U00096	b3252	3401392	3403332
U00096	b3253	3403484	3404458
U00096	b3255	3405436	3405906
U00096	b3256	3405917	3407266
U00096	b3257	3407375	3407617
U00096	b3258	3407607	3409058
U00096	b3259	3409070	3409951
U00096	b3260	3410280	3411245
U00096	b3261	3411271	3411567
U00096	b3262	3411653	3412537
U00096	b3263	3412621	3412800
U00096	b3264	3412803	3413465
U00096	b3265	3413864	3415021
U00096	b3266	3415033	3418137
U00096	b3267	3418390	3418611
U00096	b3269	3420134	3421315
U00096	b3270	3421325	3422428
U00096	b3271	3422436	3423194
U00096	b3279	3429236	3429790
U00096	b3280	3429766	3430023
U00096	b3281	3430020	3430838
U00096	b3282	3430843	3431415
U00096	b3283	3431420	3431962
U00096	b3284	3431991	3432464
U00096	b4473	3432436	3433560
U00096	b3287	3433690	3434199
U00096	b3288	3434214	3435161
U00096	b3289	3435207	3436496
U00096	b3290	3436518	3437894
U00096	b3291	3438024	3438434
U00096	b4550	3438431	3438649
U00096	b3292	3438705	3439130
U00096	b3293	3439141	3439509
U00096	b3294	3439616	3439999
U00096	b3295	3440040	3441029
U00096	b3296	3441055	3441675
U00096	b3297	3441709	3442098
U00096	b3298	3442115	3442471
U00096	b3299	3442618	3442734
U00096	b3300	3442766	3444097
U00096	b3301	3444105	3444539
U00096	b3302	3444543	3444722
U00096	b3303	3444726	3445229
U00096	b3304	3445244	3445597
U00096	b3305	3445607	3446140
U00096	b3306	3446153	3446545
U00096	b3307	3446579	3446884
U00096	b3308	3446899	3447438
U00096	b3309	3447453	3447767
U00096	b3310	3447778	3448149
U00096	b3311	3448314	3448568
U00096	b3312	3448568	3448759
U00096	b3313	3448759	3449169
U00096	b3314	3449182	3449883
U00096	b3315	3449901	3450233
U00096	b3316	3450248	3450526
U00096	b3317	3450543	3451364
U00096	b3318	3451382	3451684
U00096	b3319	3451681	3452286
U00096	b3320	3452297	3452926
U00096	b3321	3452959	3453270
U00096	b3322	3453508	3453927
U00096	b3323	3453929	3455398
U00096	b3324	3455578	3456393
U00096	b3325	3456377	3458329
U00096	b3326	3458339	3459820
U00096	b3327	3459817	3461013
U00096	b3328	3461023	3461460
U00096	b3329	3461468	3461977
U00096	b3330	3461974	3462351
U00096	b3331	3462344	3462931
U00096	b3332	3462924	3463907
U00096	b3333	3463922	3465085
U00096	b3334	3465082	3465543
U00096	b3335	3465543	3466220
U00096	b3336	3466249	3466725
U00096	b3337	3466797	3466991
U00096	b3338	3467160	3469853
U00096	b3339	3470145	3471329
U00096	b3340	3471400	3473514
U00096	b3341	3473542	3474081
U00096	b3342	3474178	3474552
U00096	b3343	3474678	3474965
U00096	b3344	3474973	3475332
U00096	b3345	3475332	3475718
U00096	b3346	3475718	3476440
U00096	b3347	3476607	3477419
U00096	b3348	3477640	3477858
U00096	b3349	3477907	3478497
U00096	b4551	3478592	3478792
U00096	b3350	3478802	3480607
U00096	b3351	3480607	3481161
U00096	b3352	3481289	3483202
U00096	b3353	3483202	3484224
U00096	b3354	3484218	3484436
U00096	b3355	3484490	3485359
U00096	b3356	3485414	3485818
U00096	b3357	3486120	3486752
U00096	b3358	3486791	3488893
U00096	b3359	3488960	3490180
U00096	b3360	3490266	3490829
U00096	b3361	3490861	3491463
U00096	b3362	3491453	3491620
U00096	b3363	3491725	3492297
U00096	b3364	3492568	3493749
U00096	b3365	3494011	3496554
U00096	b3366	3496551	3496877
U00096	b3367	3497003	3497809
U00096	b3368	3497828	3499201
U00096	b3369	3499448	3499615
U00096	b3370	3499910	3501247
U00096	b3371	3501268	3502290
U00096	b4474	3502340	3503170
U00096	b3374	3503167	3503952
U00096	b3375	3504052	3504783
U00096	b3376	3504935	3506020
U00096	b3377	3506032	3507336
U00096	b3378	3507348	3507701
U00096	b3379	3507712	3508590
U00096	b3380	3508587	3509813
U00096	b3381	3509813	3510976
U00096	b3382	3511060	3511422
U00096	b3383	3511439	3512344
U00096	b3384	3512634	3513638
U00096	b3385	3513631	3514389
U00096	b3386	3514382	3515059
U00096	b3387	3515077	3515913
U00096	b3388	3516020	3517306
U00096	b3389	3517398	3518486
U00096	b3390	3518543	3519064
U00096	b3391	3519465	3520703
U00096	b3392	3520615	3521019
U00096	b3393	3521009	3521449
U00096	b3394	3521433	3521972
U00096	b3395	3521972	3522751
U00096	b3396	3522871	3525423
U00096	b3397	3525589	3526149
U00096	b3398	3526469	3528604
U00096	b3399	3528669	3529337
U00096	b3400	3529348	3529749
U00096	b3401	3529774	3530652
U00096	b3402	3530715	3532439
U00096	b3403	3532818	3534440
U00096	b3404	3534516	3535868
U00096	b3405	3535865	3536584
U00096	b3406	3536812	3537288
U00096	b3407	3537385	3539706
U00096	b3408	3540163	3540390
U00096	b3409	3540407	3542728
U00096	b3410	3542728	3542964
U00096	b3411	3543167	3544045
U00096	b3412	3544074	3544844
U00096	b3413	3544882	3545565
U00096	b3414	3545624	3546199
U00096	b3415	3546559	3547875
U00096	b3416	3547986	3550070
U00096	b3417	3550080	3552473
U00096	b3418	3553085	3555790
U00096	b4475	3555833	3556849
U00096	b3421	3556853	3558079
U00096	b3422	3558268	3559866
U00096	b3424	3560622	3561452
U00096	b3425	3561497	3561823
U00096	b3426	3562013	3563518
U00096	b3427	3563724	3564005
U00096	b3428	3564134	3566581
U00096	b3429	3566600	3568033
U00096	b3430	3568033	3569328
U00096	b3431	3569346	3571319
U00096	b3432	3571316	3573502
U00096	b3433	3573775	3574878
U00096	b3434	3575071	3575664
U00096	b4476	3575721	3577061
U00096	b3437	3577065	3577592
U00096	b3438	3577731	3578726
U00096	b3439	3578950	3579645
U00096	b3440	3579768	3580805
U00096	b3441	3581138	3581626
U00096	b3442	3581863	3583041
U00096	b3444	3583483	3583758
U00096	b3445	3583677	3584180
U00096	b4612	3584404	3584559
U00096	b3446	3584759	3585043
U00096	b3447	3585081	3586823
U00096	b3448	3586943	3587383
U00096	b3449	3587370	3588113
U00096	b3450	3588110	3589180
U00096	b3451	3589182	3590027
U00096	b3452	3590024	3590911
U00096	b3453	3591009	3592325
U00096	b3454	3592724	3593437
U00096	b3455	3593439	3594206
U00096	b3456	3594203	3595480
U00096	b3457	3595477	3596403
U00096	b3458	3596451	3597560
U00096	b3459	3597984	3598367
U00096	b3460	3598555	3599658
U00096	b3461	3599929	3600783
U00096	b3462	3601028	3602086
U00096	b3463	3602079	3602747
U00096	b3464	3602750	3604243
U00096	b3465	3604393	3604989
U00096	b3466	3604979	3605248
U00096	b3467	3605251	3605610
U00096	b3468	3605751	3606377
U00096	b3469	3606451	3608649
U00096	b3470	3608751	3608996
U00096	b3471	3609217	3609882
U00096	b3472	3609955	3610512
U00096	b3473	3610516	3611733
U00096	b3474	3611865	3612914
U00096	b3475	3612969	3613556
U00096	b3476	3613667	3615241
U00096	b3477	3615241	3616185
U00096	b3478	3616182	3617015
U00096	b3479	3617015	3617779
U00096	b3480	3617776	3618582
U00096	b3481	3618588	3618989
U00096	b3482	3619192	3623427
U00096	b3483	3623399	3623782
U00096	b3484	3624378	3625514
U00096	b3485	3625679	3626803
U00096	b3486	3626803	3629538
U00096	b3487	3629535	3630602
U00096	b3488	3630968	3632590
U00096	b3491	3634841	3635893
U00096	b3492	3636208	3637410
U00096	b3493	3637642	3639141
U00096	b3494	3639385	3639720
U00096	b3495	3640111	3640545
U00096	b3496	3640862	3642331
U00096	b3497	3642380	3643132
U00096	b3498	3643140	3645182
U00096	b3499	3645385	3646227
U00096	b3500	3646299	3647651
U00096	b4613	3647705	3647788
U00096	b3501	3648528	3648881
U00096	b3502	3648935	3650224
U00096	b3503	3650237	3650662
U00096	b3505	3652182	3653198
U00096	b3506	3653961	3654527
U00096	b3507	3654683	3655213
U00096	b3508	3655255	3655902
U00096	b3509	3655966	3656292
U00096	b3510	3656408	3656740
U00096	b3511	3656995	3657567
U00096	b3512	3658366	3658893
U00096	b3513	3659232	3660389
U00096	b3514	3660414	3663527
U00096	b3515	3663890	3664618
U00096	b3516	3664986	3665810
U00096	b3517	3666180	3667580
U00096	b3518	3667791	3669188
U00096	b3519	3669592	3671241
U00096	b3520	3671292	3671894
U00096	b3521	3672414	3673313
U00096	b3522	3673362	3674375
U00096	b3523	3674786	3676108
U00096	b3524	3676290	3678350
U00096	b3525	3678420	3679187
U00096	b3526	3679419	3680348
U00096	b3527	3680444	3681940
U00096	b3528	3682161	3683447
U00096	b3529	3683630	3685618
U00096	b3530	3685700	3689173
U00096	b3531	3689155	3690261
U00096	b3532	3690268	3692607
U00096	b3533	3692618	3695236
U00096	b3535	3695997	3696185
U00096	b3536	3696458	3698029
U00096	b3537	3698026	3698217
U00096	b3538	3698214	3699893
U00096	b4453	3699980	3700087
U00096	b3539	3700563	3701834
U00096	b3540	3701864	3702868
U00096	b3541	3702865	3703848
U00096	b3542	3703859	3704761
U00096	b3543	3704771	3705790
U00096	b3544	3706098	3707705
U00096	b3546	3708784	3710475
U00096	b3547	3710799	3712007
U00096	b3548	3712236	3712934
U00096	b3549	3713092	3713655
U00096	b3550	3713652	3714092
U00096	b3551	3714061	3716394
U00096	b3552	3716547	3717206
U00096	b3553	3717310	3718284
U00096	b3554	3718334	3719044
U00096	b3555	3719478	3719768
U00096	b3556	3720049	3720261
U00096	b4455	3720448	3720600
U00096	b3557	3720680	3721201
U00096	b3558	3721198	3722049
U00096	b3559	3722328	3724397
U00096	b3560	3724407	3725318
U00096	b4553	3725413	3725712
U00096	b3561	3725887	3726882
U00096	b3562	3726924	3727361
U00096	b3563	3727407	3727748
U00096	b3564	3727917	3729371
U00096	b3565	3729443	3730765
U00096	b3566	3731131	3732123
U00096	b3567	3732201	3733742
U00096	b3568	3733720	3734901
U00096	b3569	3734979	3736157
U00096	b3570	3736353	3737177
U00096	b3571	3737497	3739527
U00096	b3572	3739705	3740958
U00096	b3573	3741109	3741582
U00096	b3574	3741684	3742532
U00096	b3575	3742733	3743731
U00096	b3576	3743743	3744210
U00096	b3577	3744328	3744801
U00096	b3578	3744804	3746081
U00096	b3579	3746094	3747080
U00096	b3580	3747084	3748580
U00096	b3581	3748577	3749239
U00096	b3582	3749232	3750092
U00096	b3583	3750086	3750781
U00096	b3584	3751128	3751868
U00096	b3585	3751992	3752966
U00096	b3586	3752963	3754099
U00096	b3587	3754105	3754428
U00096	b3588	3754973	3756511
U00096	b3589	3756676	3757827
U00096	b3590	3758017	3759861
U00096	b3591	3759858	3761249
U00096	b3592	3761347	3761955
U00096	b3593	3762183	3766316
U00096	b3594	3766337	3767179
U00096	b3596	3768177	3768638
U00096	b4615	3769345	3769680
U00096	b3597	3770243	3771379
U00096	b3598	3771382	3771744
U00096	b3599	3772281	3774194
U00096	b3600	3774424	3775572
U00096	b3601	3775572	3776159
U00096	b4554	3776171	3776380
U00096	b3602	3776665	3777027
U00096	b3603	3777399	3779054
U00096	b3604	3779054	3779830
U00096	b3605	3779827	3781017
U00096	b3606	3781215	3781688
U00096	b3607	3781741	3782562
U00096	b3608	3782642	3783661
U00096	b3609	3783661	3784128
U00096	b3610	3784191	3784442
U00096	b3611	3784584	3785015
U00096	b3612	3785260	3786804
U00096	b3613	3786838	3788097
U00096	b3614	3788101	3789060
U00096	b3615	3789047	3790081
U00096	b3616	3790320	3791345
U00096	b3617	3791355	3792551
U00096	b3618	3792826	3793683
U00096	b3619	3793987	3794919
U00096	b3620	3794929	3795975
U00096	b3621	3795979	3796938
U00096	b3622	3796948	3798207
U00096	b3623	3798239	3799312
U00096	b3624	3799345	3800196
U00096	b3625	3800267	3800965
U00096	b3626	3800983	3801999
U00096	b3627	3802039	3803058
U00096	b3628	3803058	3804137
U00096	b3629	3804181	3805116
U00096	b3630	3805153	3805950
U00096	b3631	3805943	3807067
U00096	b3632	3807064	3808098
U00096	b3633	3808540	3809817
U00096	b3634	3809825	3810304
U00096	b3635	3810343	3811152
U00096	b3636	3811250	3811417
U00096	b3637	3811438	3811674
U00096	b3638	3811891	3812559
U00096	b3639	3812731	3813951
U00096	b3640	3813932	3814387
U00096	b3641	3814494	3815090
U00096	b3642	3815127	3815768
U00096	b3643	3815863	3816549
U00096	b3644	3816676	3817539
U00096	b3645	3817760	3818584
U00096	b3646	3818874	3819491
U00096	b3647	3819488	3821170
U00096	b3648	3821428	3822051
U00096	b3649	3822106	3822381
U00096	b3650	3822400	3824508
U00096	b3651	3824515	3825204
U00096	b3652	3825210	3827291
U00096	b3653	3827460	3828665
U00096	b3654	3828945	3830336
U00096	b3655	3830457	3832166
U00096	b3656	3832219	3834537
U00096	b3657	3834547	3835929
U00096	b3659	3836953	3838137
U00096	b3660	3838248	3839171
U00096	b3661	3839175	3839993
U00096	b4555	3840215	3840508
U00096	b3662	3840549	3841739
U00096	b3663	3841950	3842402
U00096	b3664	3842455	3843789
U00096	b3665	3843964	3845730
U00096	b3666	3845776	3847167
U00096	b3667	3847305	3848624
U00096	b3668	3848634	3850136
U00096	b3669	3850136	3850726
U00096	b3670	3850802	3851092
U00096	b3671	3851096	3852784
U00096	b3672	3852890	3852988
U00096	b4618	3853553	3853642
U00096	b3673	3853922	3855106
U00096	b3674	3855114	3855611
U00096	b3675	3855608	3855970
U00096	b3676	3855960	3856307
U00096	b3677	3856415	3856864
U00096	b3678	3856911	3858404
U00096	b3679	3858401	3860116
U00096	b3680	3860283	3861176
U00096	b3681	3861349	3861987
U00096	b3682	3861987	3862472
U00096	b3683	3862497	3863603
U00096	b3684	3863899	3864615
U00096	b3685	3864612	3866273
U00096	b3686	3866469	3866897
U00096	b3687	3867009	3867422
U00096	b3688	3867728	3868060
U00096	b3689	3868062	3869309
U00096	b3690	3869377	3870441
U00096	b3691	3870438	3871730
U00096	b4478	3871850	3872998
U00096	b4477	3872995	3873612
U00096	b3693	3873596	3874474
U00096	b4479	3874471	3875160
U00096	b3696	3875438	3876094
U00096	b3697	3876140	3876952
U00096	b3698	3877067	3877465
U00096	b3699	3877705	3880119
U00096	b3700	3880148	3881221
U00096	b3701	3881221	3882321
U00096	b3702	3882326	3883729
U00096	b4757	3884026	3884106
U00096	b3703	3884336	3884476
U00096	b3704	3884493	3884852
U00096	b4557	3884816	3885073
U00096	b3705	3885076	3886722
U00096	b3706	3886828	3888192
U00096	b3707	3888435	3888509
U00096	b3708	3888730	3890145
U00096	b3709	3890236	3891483
U00096	b3710	3891615	3892790
U00096	b3711	3892765	3893724
U00096	b3712	3893881	3894630
U00096	b3713	3894652	3895218
U00096	b3714	3895272	3896609
U00096	b3715	3896774	3897439
U00096	b3716	3897506	3897973
U00096	b3717	3898022	3898609
U00096	b3718	3898671	3899393
U00096	b3719	3899408	3900577
U00096	b3720	3900604	3902220
U00096	b3721	3902289	3903701
U00096	b3722	3903720	3905597
U00096	b3723	3905731	3906567
U00096	b3724	3906853	3907578
U00096	b3725	3907593	3908366
