2-LTR circle formation,R-HSA-164843,BANF1,HMGA1,LIG4,PSIP1,XRCC4,XRCC5,XRCC6,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR2 IIIa TM,R-HSA-8851708,FGF1,FGF2,FGFR2,GTF2F1,GTF2F2,NCBP1,NCBP2,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR2 in disease,R-HSA-5655253,FGF1,FGF10,FGF16,FGF17,FGF18,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR2,FRS2,GAB1,GRB2,GTF2F1,GTF2F2,HRAS,KRAS,NCBP1,NCBP2,NRAS,PIK3CA,PIK3R1,PLCG1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3,R-HSA-5654741,BRAF,CBL,FGF1,FGF16,FGF17,FGF18,FGF2,FGF20,FGF23,FGF4,FGF5,FGF8,FGF9,FGFR3,FRS2,FRS3,GAB1,GALNT3,GRB2,HRAS,KRAS,MAPK1,MAPK3,MKNK1,NRAS,PIK3CA,PIK3R1,PLCG1,PPP2CA,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SOS1,SPRY2,SRC,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3 fusions in cancer,R-HSA-8853334,FGFR3,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3 in disease,R-HSA-5655332,FGF1,FGF16,FGF17,FGF18,FGF2,FGF20,FGF23,FGF4,FGF5,FGF8,FGF9,FGFR3,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3 point mutants in cancer,R-HSA-8853338,FGF1,FGF16,FGF17,FGF18,FGF2,FGF20,FGF23,FGF4,FGF5,FGF8,FGF9,FGFR3,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR4,R-HSA-5654743,BRAF,CBL,FGF1,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF23,FGF4,FGF6,FGF8,FGF9,FGFR4,FRS2,FRS3,GAB1,GRB2,HRAS,KLB,KRAS,MAPK1,MAPK3,MKNK1,NRAS,PIK3CA,PIK3R1,PLCG1,PPP2CA,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SOS1,SPRY2,SRC,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR4 in disease,R-HSA-5655291,FGFR4,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FLT3 ITD and TKD mutants,R-HSA-9703648,BCL2L1,CDKN1A,FLT3,GAB2,GRB2,HRAS,KRAS,NOX4,NRAS,PIK3CA,PIK3R1,PIM1,PTPN11,SOS1,STAT5A,STAT5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FLT3 fusion proteins,R-HSA-9703465,CDKN1A,ETV6,GAB2,GOLGB1,GRB2,HRAS,KRAS,MYO18A,NOX4,NRAS,PIK3CA,PIK3R1,PIM1,SOS1,SPTBN1,STAT5A,STAT5B,TRIP11,ZMYM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by GSK3beta mutants,R-HSA-5339716,AMER1,APC,AXIN1,CSNK1A1,CTNNB1,GSK3B,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Hippo,R-HSA-2028269,AMOT,AMOTL1,AMOTL2,CASP3,DVL2,LATS1,LATS2,MOB1A,MOB1B,NPHP4,SAV1,STK3,STK4,TJP1,TJP2,WWC1,WWTR1,YAP1,YWHAB,YWHAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Insulin receptor,R-HSA-74752,AKT2,ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V0E1,ATP6V0E2,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FLT3,FLT3LG,FRS2,GAB1,GAB2,GRB10,GRB2,HRAS,INS,INSR,IRS1,IRS2,KL,KLB,KRAS,MAPK1,MAPK3,NRAS,PDE3B,PDPK1,PIK3C3,PIK3CA,PIK3CB,PIK3R1,PIK3R2,PIK3R4,PTPN11,SHC1,SOS1,TCIRG1,THEM4,TLR9,TRIB3,,,,,,,,,,,,,,,,,,,,,,
Signaling by KIT in disease,R-HSA-9669938,FYN,GRB2,HRAS,JAK2,KIT,KRAS,LCK,LYN,NRAS,PIK3CA,PIK3R1,PIK3R2,PIK3R3,SOS1,SRC,STAT1,STAT3,STAT5A,STAT5B,YES1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by LRP5 mutants,R-HSA-5339717,DKK1,DKK2,DKK4,KREMEN1,KREMEN2,LRP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Leptin,R-HSA-2586552,IRS1,IRS2,JAK2,LEP,LEPR,PTPN11,SH2B1,SOCS3,STAT3,STAT5A,STAT5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Ligand-Responsive EGFR Variants in Cancer,R-HSA-5637815,CBL,CDC37,EGF,EGFR,GAB1,GRB2,HRAS,HSP90AA1,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,RPS27A,SHC1,SOS1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by MAPK mutants,R-HSA-9652817,DUSP10,DUSP16,DUSP6,DUSP7,DUSP8,DUSP9,MAPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by MET,R-HSA-6806834,ARF6,CBL,CRK,CRKL,DOCK7,EPS15,GAB1,GGA3,GRB2,HGF,HGFAC,HGS,HPN,HRAS,ITGA2,ITGA3,ITGB1,KRAS,LAMA1,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMC1,LAMC2,LAMC3,LRIG1,MET,MUC20,NRAS,PIK3CA,PIK3R1,PTK2,PTPN1,PTPN11,PTPN2,PTPRJ,RAB4A,RAB4B,RAC1,RANBP10,RANBP9,RAP1A,RAP1B,RAPGEF1,RPS27A,SH3GL1,SH3GL2,SH3GL3,SH3KBP1,SHC1,SOS1,SPINT1,SPINT2,SRC,STAM,STAM2,STAT3,TNS3,TNS4,UBA52,UBB,UBC,USP8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by MRAS-complex mutants,R-HSA-9660537,ARAF,BRAF,MRAS,PPP1CB,PPP1CC,RAF1,SHOC2,YWHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by MST1,R-HSA-8852405,HPN,MST1,MST1R,SPINT1,SPINT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NODAL,R-HSA-1181150,ACVR1B,ACVR1C,ACVR2A,ACVR2B,CER1,CFC1,DAND5,DRAP1,FOXH1,FOXO3,FURIN,GDF1,LEFTY1,LEFTY2,NODAL,PCSK6,SMAD2,SMAD3,SMAD4,TDGF1,TDGF1P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1,R-HSA-1980143,ADAM10,ADAM17,APH1A,APH1B,ARRB1,ARRB2,CCNC,CDK8,CNTN1,CREBBP,CUL1,DLK1,DLL1,DLL4,DNER,DTX1,DTX2,DTX4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,HIF1A,ITCH,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NBEA,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,NUMB,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,TLE1,TLE2,TLE3,TLE4,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 HD Domain Mutants in Cancer,R-HSA-2691230,ADAM10,ADAM17,DLL1,DLL4,JAG1,JAG2,MIB1,MIB2,NEURL1,NEURL1B,NOTCH1,RPS27A,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,R-HSA-2894858,ADAM10,ADAM17,APH1A,APH1B,CCNC,CDK8,CREBBP,CUL1,DLL1,DLL4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 PEST Domain Mutants in Cancer,R-HSA-2644602,ADAM10,ADAM17,APH1A,APH1B,CCNC,CDK8,CREBBP,CUL1,DLL1,DLL4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 in Cancer,R-HSA-2644603,ADAM10,ADAM17,APH1A,APH1B,CCNC,CDK8,CREBBP,CUL1,DLL1,DLL4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 t-7;9--NOTCH1-M1580_K2555- Translocation Mutant,R-HSA-2660825,ADAM10,ADAM17,DLL1,DLL4,JAG1,JAG2,NOTCH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH2,R-HSA-1980145,ADAM10,APH1A,APH1B,CNTN1,CREB1,DLL1,DLL4,EP300,FCER2,GZMB,HES1,HES5,JAG1,JAG2,MAML1,MAML2,MAML3,MAMLD1,MDK,MIB1,MIB2,NCSTN,NEURL1,NEURL1B,NOTCH2,PSEN1,PSEN2,PSENEN,RBPJ,RPS27A,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH3,R-HSA-9012852,ADAM10,APH1A,APH1B,CREBBP,DLGAP5,DLL1,DLL4,EGF,EGFR,EP300,FABP7,HES1,HES5,HEY1,HEY2,HEYL,IKZF1,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,NCSTN,NEURL1,NEURL1B,NOTCH1,NOTCH3,PBX1,PLXND1,PSEN1,PSEN2,PSENEN,PTCRA,RBPJ,RPS27A,SNW1,STAT1,TACC3,UBA52,UBB,UBC,WWC1,WWP2,YBX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH4,R-HSA-9013694,ACTA2,ADAM10,AKT1,APH1A,APH1B,CREBBP,CUL1,DLL4,EP300,FBXW7,FLT4,HES1,HES5,HEY1,HEY2,JAG1,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,NCSTN,NOTCH1,NOTCH2,NOTCH4,PSEN1,PSEN2,PSENEN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSMF1,RBPJ,RBX1,RPS27A,SEM1,SKP1,SMAD3,SNW1,TACC3,UBA52,UBB,UBC,YWHAZ,,,,,,,,,,,,,,,,,,
Signaling by NTRK2 -TRKB-,R-HSA-9006115,BDNF,CDK5,CDK5R1,DOCK3,FRS2,FRS3,FYN,GAB1,GRB2,GRIN2B,HRAS,KRAS,NRAS,NTF3,NTF4,NTRK2,PIK3CA,PIK3R1,PLCG1,PTPN11,RAC1,SHC1,SOS1,SRC,TIAM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NTRK3 -TRKC-,R-HSA-9034015,BAX,GRB2,HRAS,IRS1,KRAS,NELFB,NRAS,NTF3,NTRK3,PIK3CA,PIK3R1,PLCG1,PTPRO,PTPRS,SHC1,SOS1,SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Non-Receptor Tyrosine Kinases,R-HSA-9006927,AKT1,ARAP1,ARHGAP35,BCAR1,BTC,CBL,CCND1,CCNE1,CDK2,CDK4,CDKN1B,CRK,DOCK1,DOK1,EGF,EGFR,ELMO1,ELMO2,EPAS1,ERBB2,ERBB3,ERBB4,EREG,GPNMB,HBEGF,HIF1A,HRAS,KHDRBS1,KHDRBS2,KHDRBS3,KRAS,LINC01139,LRRK2,NR3C1,NRAS,NRG1,NRG2,NRG3,NRG4,PELP1,PTK6,PTPN1,PXN,RAC1,RASA1,RHOA,RPS27A,SFPQ,SOCS3,SRMS,STAP2,STAT3,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Overexpressed Wild-Type EGFR in Cancer,R-HSA-5638302,AREG,BTC,EGF,EGFR,EPGN,EREG,HBEGF,TGFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by PDGF,R-HSA-186797,BCAR1,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL6A1,COL6A2,COL6A3,COL6A5,COL6A6,COL9A1,COL9A2,COL9A3,CRK,CRKL,FURIN,GRB2,GRB7,HRAS,KRAS,NCK1,NCK2,NRAS,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3R1,PIK3R2,PLAT,PLCG1,PLG,PTPN11,PTPN12,RAPGEF1,RASA1,SOS1,SPP1,SRC,STAT1,STAT3,STAT5A,STAT5B,STAT6,THBS1,THBS2,THBS3,THBS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by PDGFR in disease,R-HSA-9671555,BIN2,ETV6,FIP1L1,GOLGA4,GRB2,HRAS,KANK1,KDR,KRAS,NRAS,PDGFRA,PIK3CA,PIK3CB,PIK3R1,PIK3R2,SOS1,STAT1,STAT3,STRN,WDR48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by PDGFRA extracellular domain mutants,R-HSA-9673770,GRB2,HRAS,KRAS,NRAS,PDGFRA,PIK3CA,PIK3CB,PIK3R1,PIK3R2,SOS1,STAT1,STAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by PDGFRA transmembrane- juxtamembrane and kinase domain mutants,R-HSA-9673767,GRB2,HRAS,KRAS,NRAS,PDGFRA,PIK3CA,PIK3CB,PIK3R1,PIK3R2,SOS1,STAT1,STAT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by PTK6,R-HSA-8848021,AKT1,ARAP1,ARHGAP35,BCAR1,BTC,CBL,CCND1,CCNE1,CDK2,CDK4,CDKN1B,CRK,DOCK1,DOK1,EGF,EGFR,ELMO1,ELMO2,EPAS1,ERBB2,ERBB3,ERBB4,EREG,GPNMB,HBEGF,HIF1A,HRAS,KHDRBS1,KHDRBS2,KHDRBS3,KRAS,LINC01139,LRRK2,NR3C1,NRAS,NRG1,NRG2,NRG3,NRG4,PELP1,PTK6,PTPN1,PXN,RAC1,RASA1,RHOA,RPS27A,SFPQ,SOCS3,SRMS,STAP2,STAT3,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by RAF1 mutants,R-HSA-9656223,APBB1IP,ARAF,ARRB1,ARRB2,BRAF,CALM1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CNKSR1,CNKSR2,CSK,FGA,FGB,FGG,FN1,HRAS,IQGAP1,ITGA2B,ITGB3,JAK2,KRAS,KSR1,KSR2,MAP2K1,MAP2K2,MAPK1,MAPK3,MARK3,NRAS,RAF1,RAP1A,RAP1B,SRC,TLN1,VCL,VWF,YWHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by RAS mutants,R-HSA-6802949,APBB1IP,ARAF,ARRB1,ARRB2,BRAF,BRAP,CALM1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CNKSR1,CNKSR2,CSK,FGA,FGB,FGG,FN1,HRAS,IQGAP1,ITGA2B,ITGB3,JAK2,KRAS,KSR1,KSR2,MAP2K1,MAP2K2,MAP3K11,MAPK1,MAPK3,MARK3,NRAS,PEBP1,PHB,RAF1,RAP1A,RAP1B,SRC,TLN1,VCL,VWF,YWHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by RNF43 mutants,R-HSA-5340588,FZD4,FZD5,FZD6,FZD8,LRP5,LRP6,RNF43,WNT3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Retinoic Acid,R-HSA-5362517,ADH1A,ADH1C,ADH4,AKR1C3,ALDH1A1,ALDH1A2,ALDH1A3,ALDH8A1,CPT1A,CPT1B,CRABP1,CRABP2,CYP26A1,CYP26B1,CYP26C1,DHRS3,DHRS4,DHRS9,DLAT,DLD,FABP5,PDHA1,PDHA2,PDHB,PDHX,PDK1,PDK2,PDK3,PDK4,PPARD,RARA,RARB,RARG,RDH10,RDH11,RDH13,RDH14,RDH16,RDH5,RXRA,RXRB,RXRG,SDR16C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by SCF-KIT,R-HSA-1433557,CBL,CHEK1,CMA1,FER,FES,FYN,GAB2,GRAP,GRAP2,GRB10,GRB2,GRB7,HRAS,JAK2,KIT,KITLG,KRAS,LCK,LYN,MMP9,NRAS,PIK3CA,PIK3R1,PIK3R2,PIK3R3,PRKCA,PTPN11,PTPN6,PTPRU,RAC1,SH2B2,SH2B3,SOCS1,SOCS6,SOS1,SRC,STAT1,STAT3,STAT5A,STAT5B,TEC,VAV1,YES1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by TGF-beta Receptor Complex,R-HSA-170834,ARHGEF18,ATP1B4,BAMBI,CBL,CCNC,CCNK,CCNT1,CCNT2,CDK8,CDK9,CDKN2B,CGN,E2F4,E2F5,F11R,FKBP1A,FURIN,HDAC1,JUNB,MEN1,MTMR4,MYC,NCOR1,NCOR2,NEDD4L,NEDD8,PARD3,PARD6A,PARP1,PMEPA1,PPM1A,PPP1CA,PPP1CB,PPP1CC,PPP1R15A,PRKCZ,RBL1,RHOA,RNF111,RPS27A,SERPINE1,SKI,SKIL,SMAD2,SMAD3,SMAD4,SMAD7,SMURF1,SMURF2,SNW1,SP1,STRAP,STUB1,TFDP1,TFDP2,TGFB1,TGFBR1,TGFBR2,TGIF1,TGIF2,TRIM33,UBA52,UBB,UBC,UBE2D1,UBE2D3,UBE2M,UCHL5,USP15,USP9X,WWTR1,XPO1,ZFYVE9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by TGF-beta Receptor Complex in Cancer,R-HSA-3304351,FKBP1A,SMAD2,SMAD3,SMAD4,TGFB1,TGFBR1,TGFBR2,ZFYVE9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor -IGF1R-,R-HSA-2404192,AKT2,CILP,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FLT3,FLT3LG,FRS2,GAB1,GAB2,GRB2,HRAS,IGF1,IGF1R,IGF2,IRS1,IRS2,IRS4,KL,KLB,KRAS,NRAS,PDE3B,PDPK1,PIK3C3,PIK3CA,PIK3CB,PIK3R1,PIK3R2,PIK3R4,PTPN11,SHC1,SOS1,THEM4,TLR9,TRIB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by WNT in cancer,R-HSA-4791275,AMER1,APC,AXIN1,CSNK1A1,CTBP1,CTBP2,CTNNB1,DKK1,DKK2,DKK4,FZD4,FZD5,FZD6,FZD8,GSK3B,KREMEN1,KREMEN2,LRP5,LRP6,PORCN,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,RNF43,TCF7L2,TNKS,TNKS2,WNT3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by activated point mutants of FGFR1,R-HSA-1839122,FGF1,FGF17,FGF2,FGF20,FGF23,FGF4,FGF5,FGF6,FGF8,FGF9,FGFR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by activated point mutants of FGFR3,R-HSA-1839130,FGF1,FGF16,FGF17,FGF18,FGF2,FGF20,FGF23,FGF4,FGF5,FGF8,FGF9,FGFR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
