RL-3753,STRINGv11-Community,KRTAP10-1,KRTAP12-2,KRTAP21-2,KRTAP3-2,MOBP,RHOXF1,VENTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3754,STRINGv11-Community,KRTAP1-1,KRTAP10-11,KRTAP10-7,KRTAP10-8,KRTAP10-9,KRTAP12-3,KRTAP9-4,PCED1A,PRRX2,SPATA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3755,STRINGv11-Community,KRTAP10-10,KRTAP12-4,KRTAP2-3,KRTAP2-4,LHX6,NUDT22,SSC4D,TMEM190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3756,STRINGv11-Community,ISX,KRTAP10-3,KRTAP17-1,KRTAP3-1,KRTAP3-3,KRTAP4-11,KRTAP9-6,LMX1A,RHOXF2B,TPRX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3757,STRINGv11-Community,ALX1,ALX3,ALX4,ARGFX,B3GAT2,BEND2,C1orf68,CCNL1,CCNL2,CCNQ,CCNT1,CCNT2,DPRX,DPY30,DUXA,ENSP00000400448,ESX1,FOPNL,GPS2,HESX1,KRTAP1-4,KRTAP10-12,KRTAP10-2,KRTAP10-4,KRTAP10-6,KRTAP16-1,KRTAP2-2,KRTAP27-1,KRTAP4-1,KRTAP4-16,KRTAP4-3,KRTAP4-6,KRTAP4-8,KRTAP5-10,KRTAP5-5,KRTAP5-8,KRTAP9-1,KRTAP9-7,KRTAP9-9,LEUTX,LHX2,LMO1,LMO3,NOBOX,OR52L1,PROP1,SHOX,SHOX2,UROC1,WRB,ZGLP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3758,STRINGv11-Community,ALX3,CCNQ,CCNT1,CCNT2,DPY30,NOBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3759,STRINGv11-Community,ALX1,ALX4,KRTAP4-1,KRTAP4-3,KRTAP5-10,KRTAP9-1,KRTAP9-9,OR52L1,UROC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3760,STRINGv11-Community,B3GAT2,BEND2,C1orf68,KRTAP1-4,KRTAP10-12,KRTAP10-6,KRTAP2-2,KRTAP4-6,KRTAP5-5,LHX2,LMO1,LMO3,ZGLP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3761,STRINGv11-Community,BEND2,KRTAP1-4,KRTAP10-12,KRTAP10-6,KRTAP2-2,LHX2,LMO1,ZGLP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3762,STRINGv11-Community,B3GAT2,C1orf68,KRTAP4-6,KRTAP5-5,LMO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3763,STRINGv11-Community,ARGFX,CCNL1,CCNL2,DPRX,DUXA,ENSP00000400448,ESX1,FOPNL,GPS2,HESX1,KRTAP10-2,KRTAP10-4,KRTAP16-1,KRTAP27-1,KRTAP4-16,KRTAP4-8,KRTAP5-8,KRTAP9-7,LEUTX,PROP1,SHOX,SHOX2,WRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3764,STRINGv11-Community,ARGFX,CCNL2,DPRX,DUXA,ENSP00000400448,ESX1,GPS2,KRTAP10-2,KRTAP16-1,KRTAP27-1,KRTAP4-16,KRTAP4-8,KRTAP5-8,LEUTX,SHOX,SHOX2,WRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3765,STRINGv11-Community,ARGFX,CCNL2,DPRX,DUXA,ENSP00000400448,ESX1,GPS2,KRTAP10-2,KRTAP16-1,KRTAP27-1,KRTAP4-16,KRTAP4-8,KRTAP5-8,LEUTX,SHOX,SHOX2,WRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3766,STRINGv11-Community,CCNL1,FOPNL,HESX1,KRTAP10-4,KRTAP9-7,PROP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3767,STRINGv11-Community,CRX,DMBX1,FAM72B,KRTAP1-3,KRTAP4-7,M1AP,OR1L3,OR6C1,OTX1,OTX2,RAX2,RNASE11,UBL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3770,STRINGv11-Community,DMBX1,KRTAP1-3,OR1L3,OR6C1,OTX2,RNASE11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3771,STRINGv11-Community,AC145212.1,FAM46A,FAM46B,HINFP,HMX1,HMX2,HMX3,MAFIP,OTP,PRRX1,RHOXF2,TBX22,TEKT1,TEKT2,TEKT3,TEKT4,TEKT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3772,STRINGv11-Community,AC145212.1,HMX2,HMX3,MAFIP,OTP,PRRX1,TBX22,TEKT1,TEKT2,TEKT3,TEKT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3773,STRINGv11-Community,AC145212.1,HMX2,HMX3,MAFIP,PRRX1,TBX22,TEKT1,TEKT3,TEKT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3775,STRINGv11-Community,FAM46A,FAM46B,HINFP,HMX1,RHOXF2,TEKT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3776,STRINGv11-Community,CCNK,FAM192A,KRTAP2-1,KRTAP4-9,LHX1,LHX5,TP53TG5,ZNF330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3777,STRINGv11-Community,ARX,BARHL1,BARHL2,BARX1,BARX2,DBX1,DBX2,DRGX,GSC,HLX,LBX1,LBX2,LHX8,NKX1-1,NKX1-2,RAX,SEBOX,TLX1,TLX2,TLX3,TMEM216,TMEM80,UNCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3778,STRINGv11-Community,ARX,TLX1,TLX2,TLX3,TMEM216,TMEM80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3779,STRINGv11-Community,BARHL1,BARHL2,BARX1,BARX2,DBX1,DBX2,DRGX,GSC,HLX,LBX1,LBX2,LHX8,NKX1-1,NKX1-2,RAX,SEBOX,UNCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3780,STRINGv11-Community,BARHL1,BARHL2,BARX1,BARX2,DBX1,DBX2,DRGX,GSC,HLX,LBX1,LBX2,LHX8,NKX1-1,NKX1-2,RAX,SEBOX,UNCX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3781,STRINGv11-Community,CTPS1,CTPS2,HOPX,HSPE1-MOB4,TIGD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3782,STRINGv11-Community,ARSD,ARSE,ARSH,ARSK,BTG1,BTG2,BTG3,BTG4,CORIN,DESI2,DHH,DISP1,DISP2,DISP3,DKK1,DKK2,DKK3,DKK4,EXD3,FAM222B,FRZB,FZD1,FZD10,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,FZD8,FZD9,GAS1,GPC1,GPC2,GPC3,GPC4,GPC5,GPC6,GPR183,GRHL1,GRHL2,GRHL3,HILPDA,IGFBP1,IGFBP2,IGFBP4,IGFBP6,IHH,INTU,KDF1,MFRP,NKD1,NLK,NOTUM,PORCN,PTCH1,PTCH2,PURA,PURB,PURG,PYGO2,RCSD1,SFRP1,SFRP2,SFRP4,SFRP5,SHH,SMO,SPOCK1,SPOCK2,SULF1,SULF2,TBX10,TBX19,TOB2,WIF1,WLS,WNK3,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B,ZHX3,
RL-3783,STRINGv11-Community,FAM222B,FZD1,FZD10,FZD2,FZD4,FZD7,FZD8,FZD9,GRHL1,GRHL2,GRHL3,HILPDA,IGFBP1,IGFBP2,IGFBP4,IGFBP6,INTU,KDF1,NLK,RCSD1,WNK3,WNT3,WNT3A,ZHX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3785,STRINGv11-Community,FZD1,FZD2,FZD7,FZD8,IGFBP2,IGFBP6,INTU,RCSD1,WNT3,WNT3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3789,STRINGv11-Community,BTG1,BTG2,BTG3,BTG4,CORIN,DESI2,DKK1,DKK2,DKK3,DKK4,EXD3,FRZB,FZD3,FZD5,FZD6,MFRP,NKD1,PORCN,PURA,PURB,PURG,PYGO2,SFRP1,SFRP2,SFRP4,SFRP5,SPOCK1,SPOCK2,TOB2,WLS,WNT1,WNT10A,WNT10B,WNT16,WNT2,WNT2B,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3790,STRINGv11-Community,CORIN,DKK3,FRZB,MFRP,PURA,PURB,PURG,SFRP4,WNT10A,WNT10B,WNT5B,WNT9A,WNT9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3791,STRINGv11-Community,DKK3,FRZB,MFRP,PURG,SFRP4,WNT5B,WNT9A,WNT9B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3794,STRINGv11-Community,DKK1,DKK2,DKK4,FZD6,SFRP1,SFRP2,SFRP5,SPOCK1,SPOCK2,WNT2,WNT2B,WNT8A,WNT8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3796,STRINGv11-Community,DKK2,DKK4,FZD6,SFRP1,SPOCK1,SPOCK2,WNT2,WNT2B,WNT8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3797,STRINGv11-Community,FZD3,NKD1,PORCN,WNT1,WNT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3798,STRINGv11-Community,BTG1,BTG2,BTG3,BTG4,DESI2,EXD3,FZD5,PYGO2,TOB2,WLS,WNT16,WNT4,WNT5A,WNT7A,WNT7B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3799,STRINGv11-Community,BTG2,BTG3,BTG4,DESI2,EXD3,PYGO2,TOB2,WNT7A,WNT7B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3800,STRINGv11-Community,BTG1,FZD5,WLS,WNT16,WNT4,WNT5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3801,STRINGv11-Community,ARSD,ARSE,ARSH,ARSK,DHH,DISP1,DISP2,DISP3,GAS1,GPC1,GPC2,GPC3,GPC4,GPC5,GPC6,GPR183,IHH,NOTUM,PTCH1,PTCH2,SHH,SMO,SULF1,SULF2,TBX10,TBX19,WIF1,WNT11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3802,STRINGv11-Community,ARSD,ARSE,ARSH,ARSK,GPC1,GPC2,GPC3,GPC5,NOTUM,SULF1,SULF2,TBX10,TBX19,WIF1,WNT11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3804,STRINGv11-Community,ARSH,ARSK,GPC3,NOTUM,SULF1,SULF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3805,STRINGv11-Community,GPC2,GPC5,TBX10,TBX19,WIF1,WNT11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3806,STRINGv11-Community,DHH,DISP1,DISP2,DISP3,GAS1,IHH,PTCH1,PTCH2,SHH,SMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3808,STRINGv11-Community,ACYP1,ACYP2,C1orf52,CCDC15,FAM186A,IDI2,ISL1,ISL2,LDB1,LDB2,LHX3,LHX4,LHX9,LMO2,LMO4,LMX1B,ONECUT1,SSBP2,SSBP3,SSBP4,THAP12,ZHX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3809,STRINGv11-Community,ACYP1,C1orf52,ISL1,ISL2,LHX3,LHX4,THAP12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3810,STRINGv11-Community,ACYP2,CCDC15,FAM186A,IDI2,LMO4,LMX1B,SSBP2,SSBP3,SSBP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3811,STRINGv11-Community,LDB1,LDB2,LHX9,LMO2,ONECUT1,ZHX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3812,STRINGv11-Community,AEBP1,ASCL1,ASCL2,ASCL3,ASCL4,ASCL5,ATOH8,B3GALT4,B3GALT5,BHLHA15,BHLHE22,BHLHE23,CBFA2T2,CBFA2T3,CCNDBP1,ELSPBP1,FAM46D,FBXO45,FERD3L,FIGLA,GFI1B,HAND1,HAND2,HELT,HES1,HES2,HES3,HES4,HES5,HES6,HES7,HEY1,HEY2,HEYL,ID1,ID2,ID3,ID4,KRT23,LYL1,MCRIP2,MDFI,MESP1,MESP2,MSC,MSGN1,MYF5,MYF6,MYOD1,MYOG,NEIL3,NEUROD1,NEUROD2,NEUROD4,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NHLH1,NHLH2,NPM2,OLIG1,OLIG2,OLIG3,PTF1A,RSPRY1,RUNX1T1,SCX,SOWAHB,SPIC,TAL1,TAL2,TCF12,TCF15,TCF21,TCF23,TCF24,TCF3,TCF4,TWIST1,TWIST2,,,,,,,,,,,,,,,,,,
RL-3813,STRINGv11-Community,ASCL2,ASCL3,ASCL4,ASCL5,FAM46D,FBXO45,FIGLA,HAND1,HAND2,HELT,HES1,HES2,HES3,HES4,HES5,HES6,HES7,HEY1,HEY2,HEYL,ID1,LYL1,MESP1,MSC,MSGN1,MYF5,MYOD1,NHLH1,NHLH2,RSPRY1,SCX,SPIC,TAL2,TCF15,TCF21,TCF23,TCF24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3814,STRINGv11-Community,FAM46D,FBXO45,HAND1,HAND2,HEY1,HEY2,HEYL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3815,STRINGv11-Community,ASCL2,ASCL4,ASCL5,HELT,HES1,HES2,HES3,HES4,HES5,HES6,HES7,LYL1,MESP1,MSC,MYF5,NHLH1,NHLH2,RSPRY1,SCX,TAL2,TCF15,TCF21,TCF24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3816,STRINGv11-Community,ASCL2,ASCL4,HELT,HES2,HES3,HES5,HES7,LYL1,MESP1,MSC,MYF5,NHLH1,RSPRY1,SCX,TAL2,TCF15,TCF21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3817,STRINGv11-Community,ASCL2,HES2,HES7,MESP1,MYF5,SCX,TCF21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3818,STRINGv11-Community,ASCL4,HELT,HES3,HES5,LYL1,NHLH1,TCF15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3820,STRINGv11-Community,ASCL5,HES1,HES4,HES6,NHLH2,TCF24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3822,STRINGv11-Community,ASCL3,ID1,MSGN1,MYOD1,SPIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3823,STRINGv11-Community,CCNDBP1,ELSPBP1,ID2,MCRIP2,OLIG1,PTF1A,TAL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3824,STRINGv11-Community,AEBP1,ASCL1,ATOH8,B3GALT4,B3GALT5,BHLHA15,BHLHE22,BHLHE23,CBFA2T2,CBFA2T3,FERD3L,GFI1B,KRT23,MESP2,NEIL3,NEUROD1,NEUROD2,NEUROD4,NEUROD6,NEUROG1,NEUROG2,NEUROG3,NPM2,OLIG2,OLIG3,RUNX1T1,SOWAHB,TCF12,TCF3,TCF4,TWIST1,TWIST2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3826,STRINGv11-Community,B3GALT4,CBFA2T2,CBFA2T3,GFI1B,KRT23,MESP2,NEUROD1,NEUROD4,NEUROG1,NEUROG3,OLIG3,RUNX1T1,TCF12,TCF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3827,STRINGv11-Community,B3GALT4,MESP2,NEUROD1,NEUROG3,OLIG3,TCF12,TCF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3828,STRINGv11-Community,CBFA2T2,CBFA2T3,GFI1B,KRT23,NEUROD4,NEUROG1,RUNX1T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3829,STRINGv11-Community,AEBP1,ATOH8,B3GALT5,BHLHA15,BHLHE22,BHLHE23,FERD3L,NEIL3,NEUROD2,NEUROD6,NPM2,SOWAHB,TCF3,TWIST1,TWIST2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3831,STRINGv11-Community,AEBP1,B3GALT5,BHLHA15,BHLHE22,FERD3L,SOWAHB,TCF3,TWIST2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3833,STRINGv11-Community,ID3,ID4,MDFI,MYF6,MYOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3835,STRINGv11-Community,CASQ1,DCAF15,EOMES,EVX1,EVX2,GBX2,GSX1,GSX2,HOXA1,HOXA2,HOXB2,HOXC11,HOXD1,HOXD10,HOXD11,HOXD3,ITIH6,KTN1,MEOX1,MEOX2,MGA,MNX1,NKX2-1,NKX2-2,NKX2-3,NKX2-4,NKX2-5,NKX2-6,NKX2-8,NKX3-1,NKX3-2,PAX1,PAX9,RCHY1,RRBP1,SALL1,SALL3,SALL4,SELENOP,SMIM29,T,TBR1,TBX1,TBX15,TBX18,TBX2,TBX20,TBX21,TBX3,TBX4,TBX5,TBX6,ZEB1,ZEB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3836,STRINGv11-Community,CASQ1,DCAF15,EOMES,GSX2,MGA,NKX2-1,NKX2-2,NKX2-3,NKX2-4,NKX2-5,NKX2-6,NKX2-8,NKX3-1,NKX3-2,SALL4,T,TBR1,TBX2,TBX21,TBX3,TBX4,TBX5,ZEB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3838,STRINGv11-Community,EOMES,GSX2,MGA,NKX2-1,NKX2-2,NKX2-4,NKX2-6,NKX2-8,NKX3-1,NKX3-2,T,TBR1,TBX21,TBX3,TBX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3839,STRINGv11-Community,EOMES,NKX2-6,NKX2-8,NKX3-1,NKX3-2,T,TBR1,TBX21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3840,STRINGv11-Community,GSX2,MGA,NKX2-1,NKX2-2,NKX2-4,TBX3,TBX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3841,STRINGv11-Community,CASQ1,NKX2-3,NKX2-5,SALL4,TBX2,TBX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3842,STRINGv11-Community,EVX1,GBX2,GSX1,HOXA1,HOXA2,HOXB2,HOXC11,HOXD1,HOXD10,HOXD11,HOXD3,KTN1,MNX1,PAX9,RCHY1,RRBP1,TBX1,TBX15,TBX18,TBX20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3843,STRINGv11-Community,EVX1,GBX2,GSX1,HOXD1,HOXD10,HOXD11,HOXD3,KTN1,MNX1,RRBP1,TBX1,TBX15,TBX20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3844,STRINGv11-Community,EVX1,HOXD1,HOXD11,MNX1,TBX15,TBX20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RL-3849,STRINGv11-Community,MEOX1,MEOX2,PAX1,SELENOP,TBX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
