2-LTR circle formation,ReactomeDec2019,BANF1,HMGA1,LIG4,PSIP1,XRCC4,XRCC5,XRCC6,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Phosphoribose 1-diphosphate biosynthesis,ReactomeDec2019,PRPS1,PRPS1L1,PRPS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signal amplification,ReactomeDec2019,GNA11,GNA13,GNA14,GNA15,GNAI1,GNAI2,GNAI3,GNAQ,GNAT3,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,MAPK14,P2RY1,P2RY12,PLA2G4A,SRC,TBXA2R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signal attenuation,ReactomeDec2019,GRB10,GRB2,INS,INSR,IRS1,IRS2,MAPK1,MAPK3,SHC1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signal regulatory protein family interactions,ReactomeDec2019,CD47,FYB,GRB2,PTK2,PTK2B,PTPN11,PTPN6,SIRPA,SIRPB1,SIRPG,SKAP2,SRC,TYROBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signal transduction by L1,ReactomeDec2019,CSNK2A1,CSNK2A2,CSNK2B,EGFR,FGFR1,ITGA2B,ITGA5,ITGA9,ITGAV,ITGB1,ITGB3,L1CAM,MAP2K1,MAP2K2,MAPK1,MAPK3,NCAM1,NRP1,PAK1,RAC1,VAV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Activin,ReactomeDec2019,ACVR1B,ACVR1C,ACVR2A,ACVR2B,DRAP1,FOXH1,FST,FSTL3,INHBA,INHBB,SMAD2,SMAD3,SMAD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by BMP,ReactomeDec2019,ACVR2A,ACVR2B,ACVRL1,AMH,AMHR2,BMP10,BMP2,BMPR1A,BMPR1B,BMPR2,CER1,CHRDL1,FSTL1,GDF2,GREM2,NOG,SKI,SMAD1,SMAD4,SMAD5,SMAD6,SMAD7,SMAD9,SMURF1,SMURF2,UBE2D1,UBE2D3,ZFYVE16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by BRAF and RAF fusions,ReactomeDec2019,AGGF1,AGK,AGTRAP,AKAP9,AP3B1,APBB1IP,ARAF,ARRB1,ARRB2,ATG7,BCL2L11,BRAF,CALM1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CLCN6,CNKSR1,CNKSR2,CSK,ESRP1,FAM114A2,FAM131B,FGA,FGB,FGG,FN1,FXR1,HRAS,IQGAP1,ITGA2B,ITGB3,JAK2,KDM7A,KIAA1549,KRAS,KSR1,KSR2,LMNA,MAP2K1,MAP2K2,MAPK1,MAPK3,MARK3,MPRIP,NRAS,PAPSS1,PEBP1,QKI,RAF1,RAP1A,RAP1B,SND1,SRC,TENT4A,TLN1,TRAK1,TRIM24,VCL,VWF,YWHAB,ZC3HAV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by EGFR,ReactomeDec2019,ADAM10,ADAM12,ADAM17,AREG,ARHGEF7,BTC,CBL,CDC42,CSK,EGF,EGFR,EPGN,EPN1,EPS15,EPS15L1,EREG,GAB1,GRB2,HBEGF,HGS,HRAS,KRAS,LRIG1,NRAS,PAG1,PIK3CA,PIK3R1,PLCG1,PTPN11,PTPN12,PTPN3,PTPRK,PXN,RPS27A,SH3GL1,SH3GL2,SH3GL3,SH3KBP1,SHC1,SOS1,SPRY1,SPRY2,SRC,STAM,STAM2,TGFA,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by EGFR in Cancer,ReactomeDec2019,AREG,BTC,CBL,CDC37,EGF,EGFR,EPGN,EREG,GAB1,GRB2,HBEGF,HRAS,HSP90AA1,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,RPS27A,SHC1,SOS1,TGFA,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by EGFRvIII in Cancer,ReactomeDec2019,CBL,CDC37,EGF,EGFR,GAB1,GRB2,HRAS,HSP90AA1,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,SHC1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by ERBB2,ReactomeDec2019,AKT1,AKT2,AKT3,BTC,CDC37,CUL5,DIAPH1,EGF,EGFR,ERBB2,ERBB3,ERBB4,ERBIN,EREG,FYN,GAB1,GRB2,GRB7,HBEGF,HRAS,HSP90AA1,KRAS,MATK,MEMO1,NRAS,NRG1,NRG2,NRG3,NRG4,PIK3CA,PIK3R1,PLCG1,PRKCA,PRKCD,PRKCE,PTK6,PTPN12,PTPN18,RHOA,RNF41,RPS27A,SHC1,SOS1,SRC,STUB1,UBA52,UBB,UBC,USP8,YES1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by ERBB2 KD Mutants,ReactomeDec2019,BTC,CDC37,EGF,EGFR,ERBB2,ERBB3,ERBB4,ERBIN,EREG,GAB1,GRB2,HBEGF,HRAS,HSP90AA1,KRAS,NRAS,NRG1,NRG2,NRG3,NRG4,PIK3CA,PIK3R1,PLCG1,SHC1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by ERBB2 in Cancer,ReactomeDec2019,BTC,CDC37,EGF,EGFR,ERBB2,ERBB3,ERBB4,ERBIN,EREG,GAB1,GRB2,HBEGF,HRAS,HSP90AA1,KRAS,NRAS,NRG1,NRG2,NRG3,NRG4,PIK3CA,PIK3R1,PLCG1,PTPN12,SHC1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by ERBB4,ReactomeDec2019,ADAM17,ADAP1,APH1A,APH1B,APOE,BTC,CSN2,CXCL12,DLG4,EGF,EGFR,ERBB3,ERBB4,EREG,ESR1,GABRA1,GABRB1,GABRB2,GABRB3,GABRG2,GABRG3,GABRQ,GFAP,GRB2,HBEGF,HRAS,ITCH,KRAS,MXD4,NCOR1,NCSTN,NEDD4,NRAS,NRG1,NRG2,NRG3,NRG4,PGR,PIK3CA,PIK3R1,PSEN1,PSEN2,PSENEN,RPS27A,S100B,SHC1,SOS1,SPARC,SRC,STAT5A,STMN1,TAB2,UBA52,UBB,UBC,WWOX,WWP1,YAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Erythropoietin,ReactomeDec2019,CRKL,EPO,EPOR,GAB1,GRB2,HRAS,IRS2,JAK2,KRAS,LYN,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R5,PLCG1,PLCG2,RAPGEF1,SHC1,SOS1,STAT5A,STAT5B,VAV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR,ReactomeDec2019,ANOS1,BRAF,CBL,ESRP1,ESRP2,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFBP1,FGFBP2,FGFBP3,FGFR1,FGFR2,FGFR2b,FGFR2c,FGFR3,FGFR4,FGFRL1,FLRT1,FLRT2,FLRT3,FRS2,FRS3,GAB1,GALNT3,GRB2,GTF2F1,GTF2F2,HNRNPA1,HNRNPF,HNRNPH1,HNRNPM,HRAS,KL,KLB,KRAS,MAPK1,MAPK3,MKNK1,NCBP1,NCBP2,NRAS,PIK3CA,PIK3R1,PLCG1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,PPP2CA,PPP2CB,PPP2R1A,PTBP1,PTPN11,RBFOX2,RPS27A,SHC1,SOS1,SPRED1,SPRED2,SPRY2,SRC,TIA1,TIAL1,UBA52,UBB,UBC,,,,,,,,,,,
Signaling by FGFR in disease,ReactomeDec2019,BAG4,BCR,CNTRL,CPSF6,CUX1,ERLIN2,FGF1,FGF10,FGF16,FGF17,FGF18,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR1OP,FGFR1OP2,FGFR2,FGFR3,FGFR4,FRS2,GAB1,GAB2,GRB2,GTF2F1,GTF2F2,HRAS,KRAS,LRRFIP1,MYO18A,NCBP1,NCBP2,NRAS,PIK3CA,PIK3R1,PLCG1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,SOS1,STAT1,STAT3,STAT5A,STAT5B,TRIM24,ZMYM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR1,ReactomeDec2019,ANOS1,BRAF,CBL,FGF1,FGF10,FGF17,FGF18,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF8,FGF9,FGFR1,FGFRL1,FLRT1,FLRT2,FLRT3,FRS2,FRS3,GAB1,GRB2,HRAS,KL,KRAS,MAPK1,MAPK3,MKNK1,NRAS,PIK3CA,PIK3R1,PLCG1,PPP2CA,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SOS1,SPRED1,SPRED2,SPRY2,SRC,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR1 amplification mutants,ReactomeDec2019,FGFR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR1 in disease,ReactomeDec2019,BAG4,BCR,CNTRL,CPSF6,CUX1,ERLIN2,FGF1,FGF17,FGF2,FGF20,FGF23,FGF4,FGF5,FGF6,FGF8,FGF9,FGFR1,FGFR1OP,FGFR1OP2,FRS2,GAB1,GAB2,GRB2,HRAS,KRAS,LRRFIP1,MYO18A,NRAS,PIK3CA,PIK3R1,PLCG1,SOS1,STAT1,STAT3,STAT5A,STAT5B,TRIM24,ZMYM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR2,ReactomeDec2019,BRAF,CBL,ESRP1,ESRP2,FGF1,FGF10,FGF16,FGF17,FGF18,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFBP1,FGFBP2,FGFBP3,FGFR2,FGFR2b,FGFR2c,FRS2,FRS3,GAB1,GRB2,GTF2F1,GTF2F2,HNRNPA1,HNRNPF,HNRNPH1,HNRNPM,HRAS,KRAS,MAPK1,MAPK3,MKNK1,NCBP1,NCBP2,NRAS,PIK3CA,PIK3R1,PLCG1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,PPP2CA,PPP2CB,PPP2R1A,PTBP1,PTPN11,RBFOX2,RPS27A,SHC1,SOS1,SPRY2,SRC,TIA1,TIAL1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR2 IIIa TM,ReactomeDec2019,FGF1,FGF2,FGFR2,GTF2F1,GTF2F2,NCBP1,NCBP2,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR2 amplification mutants,ReactomeDec2019,FGFR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR2 fusions,ReactomeDec2019,FGFR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR2 in disease,ReactomeDec2019,FGF1,FGF10,FGF16,FGF17,FGF18,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR2,FRS2,GAB1,GRB2,GTF2F1,GTF2F2,HRAS,KRAS,NCBP1,NCBP2,NRAS,PIK3CA,PIK3R1,PLCG1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3,ReactomeDec2019,BRAF,CBL,FGF1,FGF16,FGF17,FGF18,FGF2,FGF20,FGF23,FGF4,FGF5,FGF8,FGF9,FGFR3,FRS2,FRS3,GAB1,GALNT3,GRB2,HRAS,KRAS,MAPK1,MAPK3,MKNK1,NRAS,PIK3CA,PIK3R1,PLCG1,PPP2CA,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SOS1,SPRY2,SRC,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3 fusions in cancer,ReactomeDec2019,FGFR3,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3 in disease,ReactomeDec2019,FGF1,FGF16,FGF17,FGF18,FGF2,FGF20,FGF23,FGF4,FGF5,FGF8,FGF9,FGFR3,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR3 point mutants in cancer,ReactomeDec2019,FGF1,FGF16,FGF17,FGF18,FGF2,FGF20,FGF23,FGF4,FGF5,FGF8,FGF9,FGFR3,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR4,ReactomeDec2019,BRAF,CBL,FGF1,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF23,FGF4,FGF6,FGF8,FGF9,FGFR4,FRS2,FRS3,GAB1,GRB2,HRAS,KLB,KRAS,MAPK1,MAPK3,MKNK1,NRAS,PIK3CA,PIK3R1,PLCG1,PPP2CA,PPP2CB,PPP2R1A,PTPN11,RPS27A,SHC1,SOS1,SPRY2,SRC,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by FGFR4 in disease,ReactomeDec2019,FGFR4,FRS2,GAB1,GRB2,HRAS,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Hippo,ReactomeDec2019,AMOT,AMOTL1,AMOTL2,CASP3,DVL2,LATS1,LATS2,MOB1A,MOB1B,NPHP4,SAV1,STK3,STK4,TJP1,TJP2,WWC1,WWTR1,YAP1,YWHAB,YWHAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Insulin receptor,ReactomeDec2019,AKT2,ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V0E1,ATP6V0E2,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FLT3,FLT3LG,FRS2,GAB1,GAB2,GRB10,GRB2,HRAS,INS,INSR,IRS1,IRS2,KL,KLB,KRAS,MAPK1,MAPK3,NRAS,PDE3B,PDPK1,PIK3C3,PIK3CA,PIK3CB,PIK3R1,PIK3R2,PIK3R4,PTPN11,SHC1,SOS1,TCIRG1,THEM4,TLR9,TRIB3,,,,,,,,,,,,,,,,,,,,,,
Signaling by Leptin,ReactomeDec2019,IRS1,IRS2,JAK2,LEP,LEPR,PTPN11,SH2B1,SOCS3,STAT3,STAT5A,STAT5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by Ligand-Responsive EGFR Variants in Cancer,ReactomeDec2019,CBL,CDC37,EGF,EGFR,GAB1,GRB2,HRAS,HSP90AA1,KRAS,NRAS,PIK3CA,PIK3R1,PLCG1,RPS27A,SHC1,SOS1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by MET,ReactomeDec2019,ARF6,CBL,CRK,CRKL,DOCK7,EPS15,GAB1,GGA3,GRB2,HGF,HGFAC,HGS,HPN,HRAS,ITGA2,ITGA3,ITGB1,KRAS,LAMA1,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMC1,LAMC2,LAMC3,LRIG1,MET,MUC20,NRAS,PIK3CA,PIK3R1,PTK2,PTPN1,PTPN11,PTPN2,PTPRJ,RAB4A,RAB4B,RAC1,RANBP10,RANBP9,RAP1A,RAP1B,RAPGEF1,RPS27A,SH3GL1,SH3GL2,SH3GL3,SH3KBP1,SHC1,SOS1,SPINT1,SPINT2,SRC,STAM,STAM2,STAT3,TNS3,TNS4,UBA52,UBB,UBC,USP8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by MST1,ReactomeDec2019,HPN,MST1,MST1R,SPINT1,SPINT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NODAL,ReactomeDec2019,ACVR1B,ACVR1C,ACVR2A,ACVR2B,CER1,CFC1,DAND5,DRAP1,FOXH1,FOXO3,FURIN,GDF1,LEFTY1,LEFTY2,NODAL,PCSK6,SMAD2,SMAD3,SMAD4,TDGF1,TDGF1P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1,ReactomeDec2019,ADAM10,ADAM17,APH1A,APH1B,ARRB1,ARRB2,CCNC,CDK8,CNTN1,CREBBP,CUL1,DLK1,DLL1,DLL4,DNER,DTX1,DTX2,DTX4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,HIF1A,ITCH,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,NUMB,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,TLE1,TLE2,TLE3,TLE4,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 HD Domain Mutants in Cancer,ReactomeDec2019,ADAM10,ADAM17,DLL1,DLL4,JAG1,JAG2,MIB1,MIB2,NEURL1,NEURL1B,NOTCH1,RPS27A,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,ReactomeDec2019,ADAM10,ADAM17,APH1A,APH1B,CCNC,CDK8,CREBBP,CUL1,DLL1,DLL4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 PEST Domain Mutants in Cancer,ReactomeDec2019,ADAM10,ADAM17,APH1A,APH1B,CCNC,CDK8,CREBBP,CUL1,DLL1,DLL4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 in Cancer,ReactomeDec2019,ADAM10,ADAM17,APH1A,APH1B,CCNC,CDK8,CREBBP,CUL1,DLL1,DLL4,EP300,FBXW7,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HES1,HES5,HEY1,HEY2,HEYL,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,MYC,NCOR1,NCOR2,NCSTN,NEURL1,NEURL1B,NOTCH1,PSEN1,PSEN2,PSENEN,RBPJ,RBX1,RPS27A,SKP1,SNW1,TBL1X,TBL1XR1,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH1 t(7;9)(NOTCH1-M1580_K2555) Translocation Mutant,ReactomeDec2019,ADAM10,ADAM17,DLL1,DLL4,JAG1,JAG2,NOTCH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH2,ReactomeDec2019,ADAM10,APH1A,APH1B,CNTN1,CREB1,DLL1,DLL4,EP300,FCER2,GZMB,HES1,HES5,JAG1,JAG2,MAML1,MAML2,MAML3,MAMLD1,MDK,MIB1,MIB2,NCSTN,NEURL1,NEURL1B,NOTCH2,PSEN1,PSEN2,PSENEN,RBPJ,RPS27A,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH3,ReactomeDec2019,ADAM10,APH1A,APH1B,CREBBP,DLGAP5,DLL1,DLL4,EGF,EGFR,EP300,FABP7,HES1,HES5,HEY1,HEY2,HEYL,IKZF1,JAG1,JAG2,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,MIB1,MIB2,NCSTN,NEURL1,NEURL1B,NOTCH1,NOTCH3,PBX1,PLXND1,PSEN1,PSEN2,PSENEN,PTCRA,RBPJ,RPS27A,SNW1,STAT1,TACC3,UBA52,UBB,UBC,WWC1,WWP2,YBX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signaling by NOTCH4,ReactomeDec2019,ACTA2,ADAM10,AKT1,APH1A,APH1B,CREBBP,CUL1,DLL4,EP300,FBXW7,FLT4,HES1,HES5,HEY1,HEY2,JAG1,KAT2A,KAT2B,MAML1,MAML2,MAML3,MAMLD1,NCSTN,NOTCH1,NOTCH2,NOTCH4,PSEN1,PSEN2,PSENEN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB1,PSMB10,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSMF1,RBPJ,RBX1,RPS27A,SEM1,SKP1,SMAD3,SNW1,TACC3,UBA52,UBB,UBC,YWHAZ,,,,,,,,,,,,,,,,,,
