name: protein localization to endoplasmic reticulum,GO:0070972,VAPA,DDRGK1,GABARAPL2,UBAC2,ANK2,PPP1R15A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein localization to endoplasmic reticulum exit site,GO:0070973,GBF1,LRRK2,SEC16B,SEC16A,BCAP29,BCAP31,MIA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein K11-linked ubiquitination,GO:0070979,UBE2D4,UBE2E3,FZR1,CDC16,CDC23,ANAPC11,UBE2W,UBE2T,RNF26,ANAPC5,UBE2C,UBE2L5,UBE2H,AREL1,PRKN,ANAPC4,UBE2E2,ANAPC1,UBE2L3,ANAPC10,ANAPC7,UBE2A,ANAPC2,CDC27,UBE2S,RNF4,ANAPC13,UBE2D3,UBE2B,CDC26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: left/right axis specification,GO:0070986,ZIC3,NOTCH2,NOTCH1,SETDB2,EPB41L5,AHI1,DLL1,SMO,IFT172,ARL13B,CITED2,MNS1,PITX2,PKD1L1,HSPB11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: error-free translesion synthesis,GO:0070987,RCHY1,POLH,POLD1,POLDIP2,REV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: oxidative demethylation,GO:0070989,TET3,CYP2C8,CYP1A2,CYP3A5,CYP3A7,FTO,CYP2C9,ALKBH2,TET1,ALKBH1,CYP3A43,TET2,ALKBH4,CYP3A4,CYP2D6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: NADPH oxidation,GO:0070995,FMO5,FMO2,KCNAB2,FMO1,NQO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: neuron death,GO:0070997,LRRK2,PJVK,DPYSL4,ABL1,CBL,SLC9A1,BAG5,ZNF212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: U2-type prespliceosome,GO:0071004,LUC7L2,LUC7L3,PRPF40A,SNRPG,SNRNP70,LSM7,SF3B1,SNRPN,PRPF39,SF3A1,SF3A2,U2AF2,PRPF40B,SNRPGP15,LUC7L,SNRPC,SNRPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: U2-type precatalytic spliceosome,GO:0071005,SART1,BUD13,TXNL4A,IK,SNRPD1,SF3B2,ZMAT2,SF3B3,RBMX2,LSM4,SNRNP200,SNRPG,PRPF4,SF3B1,SNRPB2,SRRM2,DHX16,PRPF6,SNRPD3,PRPF38A,SNRPB,SF3B5,LSM5,LSM2,LSM7,MAGOHB,RNF113A,SF3A2,PRPF8,SNRPA1,SNIP1,SNU13,EFTUD2,LSM6,PHF5A,WBP4,MFAP1,CWC22,PRPF31,SMU1,SNRPE,CWC27,SF3A1,LSM8,SNRPF,LSM3,SNRPD2,SF3A3,PRPF3,SF3B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: U2-type catalytic step 1 spliceosome,GO:0071006,ISY1,SNRNP200,CASC3,CWC22,PRPF19,MAGOHB,EIF4A3,RBM8A,PRPF8,YJU2,CWC25,RBM22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: U2-type catalytic step 2 spliceosome,GO:0071007,DHX8,SNRPD1,SNW1,PPIE,SYF2,BCAS2,CRNKL1,XAB2,CDC40,SNRPG,SNRNP40,CDC5L,SNRPB2,SRRM2,SNRPD3,SNRPB,PRPF19,PLRG1,PRPF8,SNRPA1,EFTUD2,CWC15,AQR,CWC22,SNRPE,SNRPF,SNRPD2,RBM22,PPIL1,BUD31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: precatalytic spliceosome,GO:0071011,SNRPD1,SF3B2,RBMX2,SNRPG,SNRPD3,PRPF38A,SNRPGP15,SF3B6,PRPF38B,SF3B5,LSM2,SNU13,PHF5A,WBP4,PRPF31,SMU1,SNRPE,LSM8,SNRPD2,LSM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: catalytic step 2 spliceosome,GO:0071013,SART1,SF3B2,EIF4A3,HNRNPC,ISY1,CDC40,SNRNP200,SNRNP40,SF3B1,HNRNPA1,SRRM1,LSM7,MAGOHB,SNRPN,SF3A2,CWC15,SRSF1,DDX41,HNRNPA2B1,HNRNPA3,HNRNPR,CWC27,DHX38,LSM3,SNRPF,PPWD1,HNRNPA1L2,FRG1,DHX8,PPIL3,DDX23,ZCCHC8,XAB2,SNRPG,GPATCH1,RBM8A,SNRPGP15,SF3B6,PRPF19,PLRG1,RALY,HNRNPM,RBM44,SF3A1,SNRPD2,RBM22,SNRPD1,SNW1,PPIE,PABPC1,SYF2,PNN,HNRNPH1,HNRNPU,SRRM2,PRPF6,SNRPD3,WDR83,MTREX,SNRPB,SLU7,LSM2,PRPF8,EFTUD2,CACTIN,ALYREF,CWC22,PPIL2,SNRPE,SF3A3,TFIP11,PPIL1,SF3B3,BCAS2,CRNKL1,U2AF1,CDC5L,SNRPB2,ESS2,PRPF4B,MAGOH,SNRPA1,RBMX,DDX5,DHX35,AQR,HNRNPF,HNRNPK,SYNCRIP,,,,,,,,,,,
name: post-mRNA release spliceosomal complex,GO:0071014,ISY1,CRNKL1,XAB2,CWF19L1,CWF19L2,YJU2B,CCDC12,HNRNPM,SYF2,MYEF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: nuclear mRNA surveillance,GO:0071028,EXOSC4,EXOSC7,DXO,EXOSC8,EXOSC5,XRN1,EXOSC10,EXOSC6,EXOSC9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: nuclear polyadenylation-dependent rRNA catabolic process,GO:0071035,EXOSC7,ZCCHC7,EXOSC8,EXOSC10,EXOSC2,EXOSC9,EXOSC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: nuclear polyadenylation-dependent tRNA catabolic process,GO:0071038,ZCCHC7,EXOSC7,EXOSC8,EXOSC10,EXOSC2,EXOSC9,EXOSC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: histone mRNA catabolic process,GO:0071044,EXOSC4,ERI1,LSM1,TUT4,TENT2,UPF1,MTPAP,ATM,XRN1,EXOSC10,TUT7,DCP2,TUT1,TENT4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: polyadenylation-dependent snoRNA 3'-end processing,GO:0071051,EXOSC4,PARN,EXOSC5,EXOSC10,EXOSC2,EXOSC6,EXOSC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: RNA 3' uridylation,GO:0071076,TENT4A,TUT4,TUT7,LIN28A,TENT4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein K48-linked deubiquitination,GO:0071108,OTUB1,MINDY3,USP13,USP15,MINDY4B,OTUD4,USP8,USP20,YOD1,USP7,MINDY4,OTUD3,USP9X,BAP1,USP34,USP17L2,OTUD7A,USP37,OTUD7B,OTUB2,DESI2,USP33,VCPIP1,MINDY2,USP50,USP25,OTUD5,MINDY1,TNFAIP3,ATXN3,USP5,USP29,USP27X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: resolution of recombination intermediates,GO:0071139,TOP3A,RMI2,RMI1,GEN1,BLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: SMAD protein complex,GO:0071141,SMAD1,SMAD5,SMAD2,SMAD9,HMGA2,SMAD3,SMAD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: heteromeric SMAD protein complex,GO:0071144,SMAD1,SMAD5,SMAD2,SMAD7,SMAD6,SMAD9,SMAD3,SMAD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: NF-kappaB complex,GO:0071159,NFKB2,NFKB1,REL,RPS3,RELA,RELB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: CMG complex,GO:0071162,MCM4,GINS4,MCM5,CDC45,MCM7,GINS1,GINS3,GINS2,MCM6,MCM2,MCM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: protein localization to chromatin,GO:0071168,MCM8,ESR1,CHMP7,RAD21,WAPL,MCM9,PLK1,LEMD2,EZH2,MRNIP,MSH2,ESCO2,FAM47E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: establishment of protein localization to chromatin,GO:0071169,H1-5,PIH1D1,MACROH2A2,RUVBL2,NIPBL,MACROH2A1,WBP2,LRWD1,SGF29,CTCFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: WASH complex,GO:0071203,WASH4P,WASH2P,WASHC3,CAPZA1,WASHC2A,WASH6P,CAPZB,WASHC5,WASHC1,WASHC4,WASH3P,WASHC2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: histone pre-mRNA 3'end processing complex,GO:0071204,SLBP,YBX1,ERI1,LSM11,SYNCRIP,SNRPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to misfolded protein,GO:0071218,UBE2W,DNAJC18,ATXN3,STUB1,HDAC6,DNAJB14,DNAJB12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to molecule of bacterial origin,GO:0071219,CD14,FZD5,SIRT2,CYRIB,FCGR2B,ACOD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to lipoteichoic acid,GO:0071223,CD14,TLR2,TIRAP,LBP,TREM2,TLR4,RIPK2,CD36,RELA,MAPK14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to peptidoglycan,GO:0071224,DEFB124,NOD2,TREM2,CAMP,RIPK2,RELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to muramyl dipeptide,GO:0071225,TRIM41,CHMP5,NOD2,NOD1,RIPK2,LDOC1,PTPN22,ARHGEF2,VIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to amino acid stimulus,GO:0071230,LAMTOR4,NTRK2,CEBPB,HNRNPD,IPO5,SOCS1,COL6A1,COL3A1,ZEB1,SH3BP4,NEURL1,RPTOR,MTOR,SLC38A9,RRAGC,ATP7A,COL5A2,NSMF,PDGFC,MMP2,COL1A1,HMGCS2,HNRNPAB,GLRA2,DNMT1,LAMTOR2,SESN2,COL1A2,XBP1,COL4A1,RRAGB,LAMTOR5,TNF,PDGFD,CPEB1,LAMTOR3,LARS1,ASS1,RRAGD,COL16A1,SPAAR,COL4A6,EGFR,CPEB3,CPEB4,RRAGA,LAMTOR1,PDGFRA,CAPN2,DNMT3A,BCL2L1,GLRA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to leucine,GO:0071233,MTOR,LARS1,SESN3,SESN1,SESN2,UBR2,RRAGD,UBR1,KLHL22,RPTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to antibiotic,GO:0071236,PLA2G4A,ATP7A,CRIP1,SLC9A1,CDKN1B,PLA2G4F,HSPA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to ammonium ion,GO:0071242,GRIA1,SLC1A1,CPS1,ASS1,KCNC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to arsenic-containing substance,GO:0071243,GSTO1,GSTO2,PPIF,MKNK2,CPEB2,UROS,DDX3X,HMOX1,ZFAND2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: connexin binding,GO:0071253,GJA5,CNST,SRC,CAV3,CXADR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to electrical stimulus,GO:0071257,NSMF,HPCA,PALM,NEUROD2,SLC9A1,ADSS2,PTEN,CALR,REST,GNAT1,GRM1,RPE65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to mechanical stimulus,GO:0071260,MAG,GADD45A,PIEZO1,TNFRSF1A,WNT11,F11R,MAPK8,SLC9A1,HABP4,BNIP3,LTBR,MAP3K14,FAS,AQP1,CASP8AP2,GCLC,CASP8,ITGA2,BCL10,BAG3,IL1B,IRF1,SCX,SLC38A2,COL1A1,MAP3K2,TNFRSF10B,MAPK3,MYD88,IL13,TLR7,BAD,FADD,TLR3,AGT,CASP5,BAK1,ENG,PTGS2,CNN2,CD40,PDE2A,FGF2,MAP2K4,MAP3K1,SLC2A1,CYBA,PLEC,CRADD,KCNJ2,CHEK1,TNFRSF10A,IL33,TNFRSF8,ATP1A2,SOX9,TLR5,KCNK4,PTGER4,MTPN,TNFSF14,IGF1R,ANKRD1,PIEZO2,TLR4,TMEM150C,NFKB1,CASP1,ITGB3,TLR8,CASP2,DAG1,BMP6,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to cadmium ion,GO:0071276,MT1DP,MT1A,MAPK9,CYP1A2,MAPK8,SUMO1,MT1G,FOS,HESX1,MT1B,AKR1C3,MT1E,ATP7A,MT1H,MMP9,MT1HL1,MAPK3,CHUK,MT1X,MT4,MT2A,MT1L,OGG1,JUN,AKT1,MT3,SOD1,NCF1,CYBB,HSF1,HMOX1,EGFR,DAXX,MAPK1,MT1M,MT1F,CER1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to calcium ion,GO:0071277,PKD2,ITPKA,LCE1D,TUBA1A,CRHBP,AKR1C3,SYT12,MEF2C,JUN,SCN5A,DMTN,ALOX15,SYT11,CPNE2,SYT2,SYT8,SYT15,PPIF,BRAF,CPNE5,RASAL1,CLIC4,ACER1,CPNE7,CPNE1,GPLD1,CPNE8,SLC25A24,CARF,JUNB,HPCA,PLCG2,ADCY1,CPNE3,INHBB,ADD1,ALOX5AP,PRKAA1,RASA4,SYT1,CPNE9,KCNH1,SMPD1,FOSB,RASGRP2,PRKAA2,SYT5,RASA4B,ITPKC,ITPKB,SYT7,WNT5A,ADGRV1,SYT13,SYT17,EEF2K,MCOLN1,SYT9,MEF2A,FOS,SYT4,ADCY8,LGMN,IQGAP1,DPEP1,GUCA1A,CHP2,NCSTN,SYT10,JUND,RYR3,SYT3,CPNE4,CAPN3,ECT2,NEUROD2,NLGN1,CPNE6,ENDOG,CAMK2D,SLC25A23,SYT6,RYR1,TRPM2,EDN1,HSPA5,KCNB1,,,,,,,,,,,,,
name: cellular response to copper ion,GO:0071280,MT1DP,AQP2,SNCA,MT1A,MAP1LC3A,MT1G,MT1B,AQP1,CYP1A1,MT1E,ATP7A,BACE1,MT1H,MT1HL1,BECN1,AOC1,MT4,MT2A,MT1X,MT1L,APP,MT3,HSF1,NFE2L2,DAXX,MT1M,PRNP,MT1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to iron ion,GO:0071281,ATP7A,B2M,TF,TFR2,TFAP2A,HFE,BMP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to lithium ion,GO:0071285,ADCY7,TPH2,MYOG,CDH1,CDKN1B,GSK3A,CALR,SLC13A2,NFATC4,SLC13A5,SHH,LIG4,FABP4,CEBPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to magnesium ion,GO:0071286,RYR3,SLC41A1,SMPD3,FBP1,SLFN14,ANK3,KCNA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to manganese ion,GO:0071287,APP,TH,LRRK2,ATP13A2,BACE1,A3GALT2,PRKN,SLFN14,HSPA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to zinc ion,GO:0071294,TSPO,CREB1,MT1DP,MT1A,ATP13A2,MT1G,MT1B,MT1E,PARP1,MT1H,MT1HL1,KCNK3,GLRA2,MTF1,MT1X,MT2A,MT4,MT1L,MT3,HVCN1,P2RX4,ZNF658,MT1M,MT1F,GLRA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to retinoic acid,GO:0071300,CREB1,FZD7,WNT3A,STRA8,CYP26B1,WNT6,WNT11,RARA,SNW1,ABCA1,ABL2,GJB3,WNT5B,ZNF35,HTRA2,HOXA2,EPHA3,AQP1,HAND2,TBX1,PTK7,FGFR2,YES1,COL1A1,SERPINF1,ADNP2,WNT9B,NTRK3,FZD4,RARG,WNT2,LYN,GSK3B,WNT7B,HDAC2,BRINP3,SETX,TNF,SLC6A4,PTK2B,ATP1A3,WNT3,TEAD2,FZD10,BRINP1,TWF2,LEP,LTK,WNT5A,RORB,RET,PHB2,TESC,SOX9,WNT8B,PTK6,BRINP2,MEIOSIN,ALDH1A2,PAX2,ATM,WNT10B,NDUFA13,OSR1,YAP1,WNT9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to vitamin D,GO:0071305,IL15,BGLAP,ATP2B1,FES,GDAP1,FGF23,PHEX,SFRP1,PENK,CASR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to organic substance,GO:0071310,BCL2,IL1B,MCM7,TRIM71,POU3F2,ABCC8,EGR2,TRPA1,CASP1,IQGAP3,TBX21,EDN1,SATB2,CUX2,CLEC3B,SYP,TIMP3,CALB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to alkaloid,GO:0071312,TH,TRPV1,HTR1B,BCL2L1,DDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to caffeine,GO:0071313,RYR3,TMEM38A,SLC8A1,TMEM38B,SELENON,CACNA1S,RYR2,RYR1,CASQ2,CHEK1,GSTM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to cocaine,GO:0071314,EHMT2,SLC1A1,SLC1A2,PPP1R1B,CCNA2,SLC1A3,CRHBP,TGM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to nicotine,GO:0071316,TH,TNF,B2M,NFKB1,BAD,RELA,NTRK1,CHRNA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to ATP,GO:0071318,P2RY2,RYR3,SSH1,SOD1,P2RX4,P2RY1,HSP90B1,P2RY4,TRPV1,PDXP,P2RY11,CIB2,P2RX3,P2RY12,PTGS2,TRPM4,P2RX7,TAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to cAMP,GO:0071320,PKD2,AANAT,AKAP9,AQP8,PTAFR,FBP1,HCN2,RAP1B,CRHBP,WT1,ZFP36L1,AQP1,RAPGEF1,KCNQ1,KCNE1,RAP1A,HCN4,STC1,HCN3,RAPGEF2,AKAP6,SLC26A3,FDX1,IGFBP5,PIK3CG,SRD5A1,APP,PDE2A,DMTN,SLC8A1,CFTR,INPP5K,ASS1,SLC5A5,SLC26A6,nan,AHR,CYP1B1,ITPR2,RAPGEF3,APEX1,AQP9,GPD1,ADIPOQ,CPS1,INHBB,WNT10B,KDM1A,EZR,GATA1,HCN1,HSPA5,PENK,EEF2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to cGMP,GO:0071321,PDE2A,SLC6A4,HCN4,HCN2,RAPGEF2,PDE3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to glucose stimulus,GO:0071333,KAT5,PDK3,ACE,SOX4,PPP3CA,SLC39A14,GHRHR,LIN28A,PRKAA2,ADCY8,PIK3CA,ICAM1,GCLC,RACK1,GPX1,SMAD4,CMA1,SERPINF1,GCLM,GPER1,XBP1,ERN1,GATA4,SLC12A6,GRIK5,ZNF236,GJB6,UNC13B,MEN1,CYBA,ZBTB20,KCNB1,NEUROD1,TWNK,NCF1,UCP2,ENDOG,OPRK1,SLC12A7,GAS6,TRA2B,NOX4,FOXO3,TH,NPTX1,SLC29A1,FGF21,AQP4,IGF1R,CYP7A1,PCK1,PAX2,CPB2,SIN3A,TREM2,IRS2,PCK2,PRKACA,SRF,PRKAA1,CASR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: MLL1 complex,GO:0071339,RUVBL1,TAF9,TAF6,BAP18,ASH2L,MCRS1,RUVBL2,RBBP5,TEX10,RNASEK-C17orf49,KMT2A,SENP3,HCFC2,E2F6,INO80C,PELP1,MEN1,DPY30,KANSL1,WDR5,TAF4,RNF2,KAT8,PHF20,MGA,PRPF31,TAF7,MAX,CHD8,LAS1L,HCFC1,TAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: skeletal muscle acetylcholine-gated channel clustering,GO:0071340,COLQ,LRP4,MUSK,DVL1,RER1,DNAJA3,FNTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name: cellular response to cytokine stimulus,GO:0071345,ASAH2,MME,LDLRAP1,POU4F1,FOXH1,NKX6-1,TCIRG1,IL13,AKAP6,CSF3,POU4F2,CRNN,CXCR4,FLT3,HAX1,PID1,CSF1R,NLRP12,RHOA,NFAT5,CCR7,FOXF1,ITGA4,LEF1,DPYSL3,HCLS1,TRAF6,KHSRP,CDK9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
